LOCATION,fecha_diagnostico,value,fecha_csv
ALL,2020-03-06,6,2020-07-16
ALL,2020-03-07,1,2020-07-16
ALL,2020-03-08,2,2020-07-16
ALL,2020-03-09,6,2020-07-16
ALL,2020-03-10,2,2020-07-16
ALL,2020-03-11,4,2020-07-16
ALL,2020-03-12,10,2020-07-16
ALL,2020-03-13,6,2020-07-16
ALL,2020-03-14,7,2020-07-16
ALL,2020-03-15,11,2020-07-16
ALL,2020-03-16,10,2020-07-16
ALL,2020-03-17,18,2020-07-16
ALL,2020-03-18,29,2020-07-16
ALL,2020-03-19,22,2020-07-16
ALL,2020-03-20,30,2020-07-16
ALL,2020-03-21,62,2020-07-16
ALL,2020-03-22,54,2020-07-16
ALL,2020-03-23,31,2020-07-16
ALL,2020-03-24,106,2020-07-16
ALL,2020-03-25,114,2020-07-16
ALL,2020-03-26,110,2020-07-16
ALL,2020-03-27,81,2020-07-16
ALL,2020-03-28,68,2020-07-16
ALL,2020-03-29,111,2020-07-16
ALL,2020-03-30,84,2020-07-16
ALL,2020-03-31,90,2020-07-16
ALL,2020-04-01,119,2020-07-16
ALL,2020-04-02,142,2020-07-16
ALL,2020-04-03,102,2020-07-16
ALL,2020-04-04,101,2020-07-16
ALL,2020-04-05,71,2020-07-16
ALL,2020-04-06,104,2020-07-16
ALL,2020-04-07,75,2020-07-16
ALL,2020-04-08,101,2020-07-16
ALL,2020-04-09,96,2020-07-16
ALL,2020-04-10,129,2020-07-16
ALL,2020-04-11,69,2020-07-16
ALL,2020-04-12,67,2020-07-16
ALL,2020-04-13,92,2020-07-16
ALL,2020-04-14,125,2020-07-16
ALL,2020-04-15,128,2020-07-16
ALL,2020-04-16,104,2020-07-16
ALL,2020-04-17,87,2020-07-16
ALL,2020-04-18,122,2020-07-16
ALL,2020-04-19,60,2020-07-16
ALL,2020-04-20,94,2020-07-16
ALL,2020-04-21,160,2020-07-16
ALL,2020-04-22,117,2020-07-16
ALL,2020-04-23,137,2020-07-16
ALL,2020-04-24,185,2020-07-16
ALL,2020-04-25,163,2020-07-16
ALL,2020-04-26,87,2020-07-16
ALL,2020-04-27,126,2020-07-16
ALL,2020-04-28,124,2020-07-16
ALL,2020-04-29,147,2020-07-16
ALL,2020-04-30,135,2020-07-16
ALL,2020-05-01,140,2020-07-16
ALL,2020-05-02,102,2020-07-16
ALL,2020-05-03,103,2020-07-16
ALL,2020-05-04,119,2020-07-16
ALL,2020-05-05,182,2020-07-16
ALL,2020-05-06,198,2020-07-16
ALL,2020-05-07,236,2020-07-16
ALL,2020-05-08,202,2020-07-16
ALL,2020-05-09,250,2020-07-16
ALL,2020-05-10,199,2020-07-16
ALL,2020-05-11,263,2020-07-16
ALL,2020-05-12,288,2020-07-16
ALL,2020-05-13,324,2020-07-16
ALL,2020-05-14,304,2020-07-16
ALL,2020-05-15,394,2020-07-16
ALL,2020-05-16,339,2020-07-16
ALL,2020-05-17,240,2020-07-16
ALL,2020-05-18,389,2020-07-16
ALL,2020-05-19,527,2020-07-16
ALL,2020-05-20,612,2020-07-16
ALL,2020-05-21,744,2020-07-16
ALL,2020-05-22,808,2020-07-16
ALL,2020-05-23,611,2020-07-16
ALL,2020-05-24,503,2020-07-16
ALL,2020-05-25,548,2020-07-16
ALL,2020-05-26,641,2020-07-16
ALL,2020-05-27,715,2020-07-16
ALL,2020-05-28,764,2020-07-16
ALL,2020-05-29,837,2020-07-16
ALL,2020-05-30,690,2020-07-16
ALL,2020-05-31,541,2020-07-16
ALL,2020-06-01,841,2020-07-16
ALL,2020-06-02,921,2020-07-16
ALL,2020-06-03,929,2020-07-16
ALL,2020-06-04,874,2020-07-16
ALL,2020-06-05,962,2020-07-16
ALL,2020-06-06,1095,2020-07-16
ALL,2020-06-07,572,2020-07-16
ALL,2020-06-08,1028,2020-07-16
ALL,2020-06-09,1359,2020-07-16
ALL,2020-06-10,1339,2020-07-16
ALL,2020-06-11,1535,2020-07-16
ALL,2020-06-12,1623,2020-07-16
ALL,2020-06-13,1488,2020-07-16
ALL,2020-06-14,1036,2020-07-16
ALL,2020-06-15,1284,2020-07-16
ALL,2020-06-16,1652,2020-07-16
ALL,2020-06-17,1911,2020-07-16
ALL,2020-06-18,2044,2020-07-16
ALL,2020-06-19,2081,2020-07-16
ALL,2020-06-20,2387,2020-07-16
ALL,2020-06-21,1448,2020-07-16
ALL,2020-06-22,2221,2020-07-16
ALL,2020-06-23,2601,2020-07-16
ALL,2020-06-24,2479,2020-07-16
ALL,2020-06-25,2900,2020-07-16
ALL,2020-06-26,2977,2020-07-16
ALL,2020-06-27,2292,2020-07-16
ALL,2020-06-28,1773,2020-07-16
ALL,2020-06-29,2253,2020-07-16
ALL,2020-06-30,2776,2020-07-16
ALL,2020-07-01,2740,2020-07-16
ALL,2020-07-02,2825,2020-07-16
ALL,2020-07-03,3310,2020-07-16
ALL,2020-07-04,3175,2020-07-16
ALL,2020-07-05,1906,2020-07-16
ALL,2020-07-06,2875,2020-07-16
ALL,2020-07-07,3301,2020-07-16
ALL,2020-07-08,3969,2020-07-16
ALL,2020-07-09,3485,2020-07-16
ALL,2020-07-10,3447,2020-07-16
ALL,2020-07-11,3076,2020-07-16
ALL,2020-07-12,2013,2020-07-16
ALL,2020-07-13,3216,2020-07-16
ALL,2020-07-14,3424,2020-07-16
ALL,2020-07-15,2920,2020-07-16
ALL,2020-07-16,1149,2020-07-16
ALL,2020-03-03,1,2020-07-17
ALL,2020-03-06,6,2020-07-17
ALL,2020-03-07,1,2020-07-17
ALL,2020-03-08,2,2020-07-17
ALL,2020-03-09,6,2020-07-17
ALL,2020-03-10,2,2020-07-17
ALL,2020-03-11,4,2020-07-17
ALL,2020-03-12,10,2020-07-17
ALL,2020-03-13,6,2020-07-17
ALL,2020-03-14,7,2020-07-17
ALL,2020-03-15,11,2020-07-17
ALL,2020-03-16,10,2020-07-17
ALL,2020-03-17,18,2020-07-17
ALL,2020-03-18,29,2020-07-17
ALL,2020-03-19,22,2020-07-17
ALL,2020-03-20,30,2020-07-17
ALL,2020-03-21,62,2020-07-17
ALL,2020-03-22,54,2020-07-17
ALL,2020-03-23,31,2020-07-17
ALL,2020-03-24,106,2020-07-17
ALL,2020-03-25,114,2020-07-17
ALL,2020-03-26,110,2020-07-17
ALL,2020-03-27,81,2020-07-17
ALL,2020-03-28,68,2020-07-17
ALL,2020-03-29,111,2020-07-17
ALL,2020-03-30,84,2020-07-17
ALL,2020-03-31,90,2020-07-17
ALL,2020-04-01,119,2020-07-17
ALL,2020-04-02,142,2020-07-17
ALL,2020-04-03,102,2020-07-17
ALL,2020-04-04,101,2020-07-17
ALL,2020-04-05,71,2020-07-17
ALL,2020-04-06,104,2020-07-17
ALL,2020-04-07,75,2020-07-17
ALL,2020-04-08,101,2020-07-17
ALL,2020-04-09,96,2020-07-17
ALL,2020-04-10,129,2020-07-17
ALL,2020-04-11,69,2020-07-17
ALL,2020-04-12,67,2020-07-17
ALL,2020-04-13,92,2020-07-17
ALL,2020-04-14,125,2020-07-17
ALL,2020-04-15,128,2020-07-17
ALL,2020-04-16,104,2020-07-17
ALL,2020-04-17,87,2020-07-17
ALL,2020-04-18,122,2020-07-17
ALL,2020-04-19,60,2020-07-17
ALL,2020-04-20,94,2020-07-17
ALL,2020-04-21,160,2020-07-17
ALL,2020-04-22,117,2020-07-17
ALL,2020-04-23,137,2020-07-17
ALL,2020-04-24,185,2020-07-17
ALL,2020-04-25,163,2020-07-17
ALL,2020-04-26,87,2020-07-17
ALL,2020-04-27,126,2020-07-17
ALL,2020-04-28,124,2020-07-17
ALL,2020-04-29,147,2020-07-17
ALL,2020-04-30,135,2020-07-17
ALL,2020-05-01,140,2020-07-17
ALL,2020-05-02,102,2020-07-17
ALL,2020-05-03,103,2020-07-17
ALL,2020-05-04,119,2020-07-17
ALL,2020-05-05,182,2020-07-17
ALL,2020-05-06,198,2020-07-17
ALL,2020-05-07,236,2020-07-17
ALL,2020-05-08,202,2020-07-17
ALL,2020-05-09,250,2020-07-17
ALL,2020-05-10,199,2020-07-17
ALL,2020-05-11,263,2020-07-17
ALL,2020-05-12,288,2020-07-17
ALL,2020-05-13,324,2020-07-17
ALL,2020-05-14,304,2020-07-17
ALL,2020-05-15,394,2020-07-17
ALL,2020-05-16,339,2020-07-17
ALL,2020-05-17,240,2020-07-17
ALL,2020-05-18,389,2020-07-17
ALL,2020-05-19,527,2020-07-17
ALL,2020-05-20,612,2020-07-17
ALL,2020-05-21,744,2020-07-17
ALL,2020-05-22,808,2020-07-17
ALL,2020-05-23,611,2020-07-17
ALL,2020-05-24,503,2020-07-17
ALL,2020-05-25,548,2020-07-17
ALL,2020-05-26,641,2020-07-17
ALL,2020-05-27,715,2020-07-17
ALL,2020-05-28,764,2020-07-17
ALL,2020-05-29,837,2020-07-17
ALL,2020-05-30,690,2020-07-17
ALL,2020-05-31,541,2020-07-17
ALL,2020-06-01,841,2020-07-17
ALL,2020-06-02,921,2020-07-17
ALL,2020-06-03,929,2020-07-17
ALL,2020-06-04,874,2020-07-17
ALL,2020-06-05,964,2020-07-17
ALL,2020-06-06,1095,2020-07-17
ALL,2020-06-07,573,2020-07-17
ALL,2020-06-08,1028,2020-07-17
ALL,2020-06-09,1359,2020-07-17
ALL,2020-06-10,1339,2020-07-17
ALL,2020-06-11,1536,2020-07-17
ALL,2020-06-12,1623,2020-07-17
ALL,2020-06-13,1487,2020-07-17
ALL,2020-06-14,1036,2020-07-17
ALL,2020-06-15,1285,2020-07-17
ALL,2020-06-16,1652,2020-07-17
ALL,2020-06-17,1913,2020-07-17
ALL,2020-06-18,2045,2020-07-17
ALL,2020-06-19,2081,2020-07-17
ALL,2020-06-20,2388,2020-07-17
ALL,2020-06-21,1448,2020-07-17
ALL,2020-06-22,2220,2020-07-17
ALL,2020-06-23,2604,2020-07-17
ALL,2020-06-24,2479,2020-07-17
ALL,2020-06-25,2902,2020-07-17
ALL,2020-06-26,2979,2020-07-17
ALL,2020-06-27,2302,2020-07-17
ALL,2020-06-28,1775,2020-07-17
ALL,2020-06-29,2251,2020-07-17
ALL,2020-06-30,2778,2020-07-17
ALL,2020-07-01,2743,2020-07-17
ALL,2020-07-02,2824,2020-07-17
ALL,2020-07-03,3313,2020-07-17
ALL,2020-07-04,3175,2020-07-17
ALL,2020-07-05,1916,2020-07-17
ALL,2020-07-06,2876,2020-07-17
ALL,2020-07-07,3331,2020-07-17
ALL,2020-07-08,3973,2020-07-17
ALL,2020-07-09,3487,2020-07-17
ALL,2020-07-10,3473,2020-07-17
ALL,2020-07-11,3109,2020-07-17
ALL,2020-07-12,2038,2020-07-17
ALL,2020-07-13,3338,2020-07-17
ALL,2020-07-14,3659,2020-07-17
ALL,2020-07-15,3606,2020-07-17
ALL,2020-07-16,3069,2020-07-17
ALL,2020-07-17,1393,2020-07-17
ALL,2020-03-03,1,2020-07-18
ALL,2020-03-06,6,2020-07-18
ALL,2020-03-07,1,2020-07-18
ALL,2020-03-08,2,2020-07-18
ALL,2020-03-09,6,2020-07-18
ALL,2020-03-10,2,2020-07-18
ALL,2020-03-11,4,2020-07-18
ALL,2020-03-12,10,2020-07-18
ALL,2020-03-13,6,2020-07-18
ALL,2020-03-14,7,2020-07-18
ALL,2020-03-15,11,2020-07-18
ALL,2020-03-16,10,2020-07-18
ALL,2020-03-17,18,2020-07-18
ALL,2020-03-18,29,2020-07-18
ALL,2020-03-19,22,2020-07-18
ALL,2020-03-20,30,2020-07-18
ALL,2020-03-21,62,2020-07-18
ALL,2020-03-22,54,2020-07-18
ALL,2020-03-23,31,2020-07-18
ALL,2020-03-24,106,2020-07-18
ALL,2020-03-25,114,2020-07-18
ALL,2020-03-26,110,2020-07-18
ALL,2020-03-27,81,2020-07-18
ALL,2020-03-28,68,2020-07-18
ALL,2020-03-29,111,2020-07-18
ALL,2020-03-30,84,2020-07-18
ALL,2020-03-31,90,2020-07-18
ALL,2020-04-01,119,2020-07-18
ALL,2020-04-02,142,2020-07-18
ALL,2020-04-03,102,2020-07-18
ALL,2020-04-04,101,2020-07-18
ALL,2020-04-05,71,2020-07-18
ALL,2020-04-06,104,2020-07-18
ALL,2020-04-07,75,2020-07-18
ALL,2020-04-08,101,2020-07-18
ALL,2020-04-09,96,2020-07-18
ALL,2020-04-10,129,2020-07-18
ALL,2020-04-11,69,2020-07-18
ALL,2020-04-12,67,2020-07-18
ALL,2020-04-13,92,2020-07-18
ALL,2020-04-14,125,2020-07-18
ALL,2020-04-15,128,2020-07-18
ALL,2020-04-16,104,2020-07-18
ALL,2020-04-17,87,2020-07-18
ALL,2020-04-18,122,2020-07-18
ALL,2020-04-19,60,2020-07-18
ALL,2020-04-20,94,2020-07-18
ALL,2020-04-21,160,2020-07-18
ALL,2020-04-22,117,2020-07-18
ALL,2020-04-23,137,2020-07-18
ALL,2020-04-24,185,2020-07-18
ALL,2020-04-25,163,2020-07-18
ALL,2020-04-26,87,2020-07-18
ALL,2020-04-27,126,2020-07-18
ALL,2020-04-28,124,2020-07-18
ALL,2020-04-29,147,2020-07-18
ALL,2020-04-30,135,2020-07-18
ALL,2020-05-01,140,2020-07-18
ALL,2020-05-02,102,2020-07-18
ALL,2020-05-03,103,2020-07-18
ALL,2020-05-04,119,2020-07-18
ALL,2020-05-05,182,2020-07-18
ALL,2020-05-06,198,2020-07-18
ALL,2020-05-07,236,2020-07-18
ALL,2020-05-08,202,2020-07-18
ALL,2020-05-09,250,2020-07-18
ALL,2020-05-10,199,2020-07-18
ALL,2020-05-11,263,2020-07-18
ALL,2020-05-12,288,2020-07-18
ALL,2020-05-13,324,2020-07-18
ALL,2020-05-14,304,2020-07-18
ALL,2020-05-15,394,2020-07-18
ALL,2020-05-16,339,2020-07-18
ALL,2020-05-17,240,2020-07-18
ALL,2020-05-18,389,2020-07-18
ALL,2020-05-19,527,2020-07-18
ALL,2020-05-20,612,2020-07-18
ALL,2020-05-21,744,2020-07-18
ALL,2020-05-22,808,2020-07-18
ALL,2020-05-23,611,2020-07-18
ALL,2020-05-24,503,2020-07-18
ALL,2020-05-25,548,2020-07-18
ALL,2020-05-26,641,2020-07-18
ALL,2020-05-27,715,2020-07-18
ALL,2020-05-28,764,2020-07-18
ALL,2020-05-29,837,2020-07-18
ALL,2020-05-30,690,2020-07-18
ALL,2020-05-31,541,2020-07-18
ALL,2020-06-01,841,2020-07-18
ALL,2020-06-02,921,2020-07-18
ALL,2020-06-03,929,2020-07-18
ALL,2020-06-04,874,2020-07-18
ALL,2020-06-05,964,2020-07-18
ALL,2020-06-06,1095,2020-07-18
ALL,2020-06-07,573,2020-07-18
ALL,2020-06-08,1028,2020-07-18
ALL,2020-06-09,1360,2020-07-18
ALL,2020-06-10,1339,2020-07-18
ALL,2020-06-11,1536,2020-07-18
ALL,2020-06-12,1624,2020-07-18
ALL,2020-06-13,1487,2020-07-18
ALL,2020-06-14,1036,2020-07-18
ALL,2020-06-15,1284,2020-07-18
ALL,2020-06-16,1651,2020-07-18
ALL,2020-06-17,1913,2020-07-18
ALL,2020-06-18,2048,2020-07-18
ALL,2020-06-19,2082,2020-07-18
ALL,2020-06-20,2390,2020-07-18
ALL,2020-06-21,1453,2020-07-18
ALL,2020-06-22,2220,2020-07-18
ALL,2020-06-23,2604,2020-07-18
ALL,2020-06-24,2480,2020-07-18
ALL,2020-06-25,2908,2020-07-18
ALL,2020-06-26,2981,2020-07-18
ALL,2020-06-27,2312,2020-07-18
ALL,2020-06-28,1776,2020-07-18
ALL,2020-06-29,2252,2020-07-18
ALL,2020-06-30,2778,2020-07-18
ALL,2020-07-01,2745,2020-07-18
ALL,2020-07-02,2823,2020-07-18
ALL,2020-07-03,3313,2020-07-18
ALL,2020-07-04,3175,2020-07-18
ALL,2020-07-05,1916,2020-07-18
ALL,2020-07-06,2878,2020-07-18
ALL,2020-07-07,3332,2020-07-18
ALL,2020-07-08,3976,2020-07-18
ALL,2020-07-09,3493,2020-07-18
ALL,2020-07-10,3484,2020-07-18
ALL,2020-07-11,3126,2020-07-18
ALL,2020-07-12,2057,2020-07-18
ALL,2020-07-13,3385,2020-07-18
ALL,2020-07-14,3783,2020-07-18
ALL,2020-07-15,3718,2020-07-18
ALL,2020-07-16,3669,2020-07-18
ALL,2020-07-17,2977,2020-07-18
ALL,2020-07-18,664,2020-07-18
ALL,2020-03-03,1,2020-07-19
ALL,2020-03-06,6,2020-07-19
ALL,2020-03-07,1,2020-07-19
ALL,2020-03-08,2,2020-07-19
ALL,2020-03-09,6,2020-07-19
ALL,2020-03-10,2,2020-07-19
ALL,2020-03-11,4,2020-07-19
ALL,2020-03-12,10,2020-07-19
ALL,2020-03-13,6,2020-07-19
ALL,2020-03-14,7,2020-07-19
ALL,2020-03-15,11,2020-07-19
ALL,2020-03-16,10,2020-07-19
ALL,2020-03-17,18,2020-07-19
ALL,2020-03-18,29,2020-07-19
ALL,2020-03-19,22,2020-07-19
ALL,2020-03-20,30,2020-07-19
ALL,2020-03-21,62,2020-07-19
ALL,2020-03-22,54,2020-07-19
ALL,2020-03-23,31,2020-07-19
ALL,2020-03-24,106,2020-07-19
ALL,2020-03-25,114,2020-07-19
ALL,2020-03-26,110,2020-07-19
ALL,2020-03-27,81,2020-07-19
ALL,2020-03-28,68,2020-07-19
ALL,2020-03-29,111,2020-07-19
ALL,2020-03-30,84,2020-07-19
ALL,2020-03-31,90,2020-07-19
ALL,2020-04-01,119,2020-07-19
ALL,2020-04-02,142,2020-07-19
ALL,2020-04-03,102,2020-07-19
ALL,2020-04-04,101,2020-07-19
ALL,2020-04-05,71,2020-07-19
ALL,2020-04-06,104,2020-07-19
ALL,2020-04-07,75,2020-07-19
ALL,2020-04-08,101,2020-07-19
ALL,2020-04-09,96,2020-07-19
ALL,2020-04-10,129,2020-07-19
ALL,2020-04-11,69,2020-07-19
ALL,2020-04-12,67,2020-07-19
ALL,2020-04-13,92,2020-07-19
ALL,2020-04-14,125,2020-07-19
ALL,2020-04-15,128,2020-07-19
ALL,2020-04-16,104,2020-07-19
ALL,2020-04-17,87,2020-07-19
ALL,2020-04-18,122,2020-07-19
ALL,2020-04-19,60,2020-07-19
ALL,2020-04-20,94,2020-07-19
ALL,2020-04-21,160,2020-07-19
ALL,2020-04-22,117,2020-07-19
ALL,2020-04-23,137,2020-07-19
ALL,2020-04-24,185,2020-07-19
ALL,2020-04-25,163,2020-07-19
ALL,2020-04-26,87,2020-07-19
ALL,2020-04-27,126,2020-07-19
ALL,2020-04-28,124,2020-07-19
ALL,2020-04-29,147,2020-07-19
ALL,2020-04-30,135,2020-07-19
ALL,2020-05-01,140,2020-07-19
ALL,2020-05-02,102,2020-07-19
ALL,2020-05-03,103,2020-07-19
ALL,2020-05-04,119,2020-07-19
ALL,2020-05-05,182,2020-07-19
ALL,2020-05-06,198,2020-07-19
ALL,2020-05-07,236,2020-07-19
ALL,2020-05-08,202,2020-07-19
ALL,2020-05-09,250,2020-07-19
ALL,2020-05-10,199,2020-07-19
ALL,2020-05-11,263,2020-07-19
ALL,2020-05-12,288,2020-07-19
ALL,2020-05-13,324,2020-07-19
ALL,2020-05-14,304,2020-07-19
ALL,2020-05-15,394,2020-07-19
ALL,2020-05-16,339,2020-07-19
ALL,2020-05-17,240,2020-07-19
ALL,2020-05-18,389,2020-07-19
ALL,2020-05-19,527,2020-07-19
ALL,2020-05-20,612,2020-07-19
ALL,2020-05-21,744,2020-07-19
ALL,2020-05-22,808,2020-07-19
ALL,2020-05-23,611,2020-07-19
ALL,2020-05-24,503,2020-07-19
ALL,2020-05-25,548,2020-07-19
ALL,2020-05-26,641,2020-07-19
ALL,2020-05-27,715,2020-07-19
ALL,2020-05-28,764,2020-07-19
ALL,2020-05-29,837,2020-07-19
ALL,2020-05-30,690,2020-07-19
ALL,2020-05-31,541,2020-07-19
ALL,2020-06-01,841,2020-07-19
ALL,2020-06-02,921,2020-07-19
ALL,2020-06-03,930,2020-07-19
ALL,2020-06-04,874,2020-07-19
ALL,2020-06-05,964,2020-07-19
ALL,2020-06-06,1096,2020-07-19
ALL,2020-06-07,573,2020-07-19
ALL,2020-06-08,1028,2020-07-19
ALL,2020-06-09,1360,2020-07-19
ALL,2020-06-10,1339,2020-07-19
ALL,2020-06-11,1536,2020-07-19
ALL,2020-06-12,1624,2020-07-19
ALL,2020-06-13,1487,2020-07-19
ALL,2020-06-14,1036,2020-07-19
ALL,2020-06-15,1284,2020-07-19
ALL,2020-06-16,1652,2020-07-19
ALL,2020-06-17,1914,2020-07-19
ALL,2020-06-18,2048,2020-07-19
ALL,2020-06-19,2082,2020-07-19
ALL,2020-06-20,2390,2020-07-19
ALL,2020-06-21,1453,2020-07-19
ALL,2020-06-22,2224,2020-07-19
ALL,2020-06-23,2604,2020-07-19
ALL,2020-06-24,2480,2020-07-19
ALL,2020-06-25,2908,2020-07-19
ALL,2020-06-26,2981,2020-07-19
ALL,2020-06-27,2311,2020-07-19
ALL,2020-06-28,1776,2020-07-19
ALL,2020-06-29,2253,2020-07-19
ALL,2020-06-30,2786,2020-07-19
ALL,2020-07-01,2744,2020-07-19
ALL,2020-07-02,2825,2020-07-19
ALL,2020-07-03,3318,2020-07-19
ALL,2020-07-04,3185,2020-07-19
ALL,2020-07-05,1915,2020-07-19
ALL,2020-07-06,2878,2020-07-19
ALL,2020-07-07,3335,2020-07-19
ALL,2020-07-08,3978,2020-07-19
ALL,2020-07-09,3492,2020-07-19
ALL,2020-07-10,3482,2020-07-19
ALL,2020-07-11,3146,2020-07-19
ALL,2020-07-12,2067,2020-07-19
ALL,2020-07-13,3401,2020-07-19
ALL,2020-07-14,3842,2020-07-19
ALL,2020-07-15,3803,2020-07-19
ALL,2020-07-16,3850,2020-07-19
ALL,2020-07-17,3894,2020-07-19
ALL,2020-07-18,2892,2020-07-19
ALL,2020-07-19,682,2020-07-19
ALL,2020-03-03,1,2020-07-20
ALL,2020-03-06,6,2020-07-20
ALL,2020-03-07,1,2020-07-20
ALL,2020-03-08,2,2020-07-20
ALL,2020-03-09,6,2020-07-20
ALL,2020-03-10,2,2020-07-20
ALL,2020-03-11,4,2020-07-20
ALL,2020-03-12,10,2020-07-20
ALL,2020-03-13,6,2020-07-20
ALL,2020-03-14,7,2020-07-20
ALL,2020-03-15,11,2020-07-20
ALL,2020-03-16,10,2020-07-20
ALL,2020-03-17,18,2020-07-20
ALL,2020-03-18,29,2020-07-20
ALL,2020-03-19,22,2020-07-20
ALL,2020-03-20,30,2020-07-20
ALL,2020-03-21,62,2020-07-20
ALL,2020-03-22,54,2020-07-20
ALL,2020-03-23,31,2020-07-20
ALL,2020-03-24,106,2020-07-20
ALL,2020-03-25,114,2020-07-20
ALL,2020-03-26,110,2020-07-20
ALL,2020-03-27,81,2020-07-20
ALL,2020-03-28,68,2020-07-20
ALL,2020-03-29,111,2020-07-20
ALL,2020-03-30,84,2020-07-20
ALL,2020-03-31,90,2020-07-20
ALL,2020-04-01,119,2020-07-20
ALL,2020-04-02,142,2020-07-20
ALL,2020-04-03,102,2020-07-20
ALL,2020-04-04,101,2020-07-20
ALL,2020-04-05,71,2020-07-20
ALL,2020-04-06,104,2020-07-20
ALL,2020-04-07,75,2020-07-20
ALL,2020-04-08,101,2020-07-20
ALL,2020-04-09,96,2020-07-20
ALL,2020-04-10,129,2020-07-20
ALL,2020-04-11,69,2020-07-20
ALL,2020-04-12,67,2020-07-20
ALL,2020-04-13,92,2020-07-20
ALL,2020-04-14,125,2020-07-20
ALL,2020-04-15,128,2020-07-20
ALL,2020-04-16,104,2020-07-20
ALL,2020-04-17,87,2020-07-20
ALL,2020-04-18,122,2020-07-20
ALL,2020-04-19,60,2020-07-20
ALL,2020-04-20,94,2020-07-20
ALL,2020-04-21,160,2020-07-20
ALL,2020-04-22,117,2020-07-20
ALL,2020-04-23,137,2020-07-20
ALL,2020-04-24,185,2020-07-20
ALL,2020-04-25,163,2020-07-20
ALL,2020-04-26,87,2020-07-20
ALL,2020-04-27,126,2020-07-20
ALL,2020-04-28,124,2020-07-20
ALL,2020-04-29,147,2020-07-20
ALL,2020-04-30,135,2020-07-20
ALL,2020-05-01,140,2020-07-20
ALL,2020-05-02,102,2020-07-20
ALL,2020-05-03,103,2020-07-20
ALL,2020-05-04,119,2020-07-20
ALL,2020-05-05,182,2020-07-20
ALL,2020-05-06,198,2020-07-20
ALL,2020-05-07,236,2020-07-20
ALL,2020-05-08,202,2020-07-20
ALL,2020-05-09,250,2020-07-20
ALL,2020-05-10,199,2020-07-20
ALL,2020-05-11,263,2020-07-20
ALL,2020-05-12,288,2020-07-20
ALL,2020-05-13,324,2020-07-20
ALL,2020-05-14,304,2020-07-20
ALL,2020-05-15,394,2020-07-20
ALL,2020-05-16,339,2020-07-20
ALL,2020-05-17,240,2020-07-20
ALL,2020-05-18,389,2020-07-20
ALL,2020-05-19,527,2020-07-20
ALL,2020-05-20,612,2020-07-20
ALL,2020-05-21,744,2020-07-20
ALL,2020-05-22,808,2020-07-20
ALL,2020-05-23,611,2020-07-20
ALL,2020-05-24,503,2020-07-20
ALL,2020-05-25,548,2020-07-20
ALL,2020-05-26,641,2020-07-20
ALL,2020-05-27,715,2020-07-20
ALL,2020-05-28,764,2020-07-20
ALL,2020-05-29,837,2020-07-20
ALL,2020-05-30,690,2020-07-20
ALL,2020-05-31,541,2020-07-20
ALL,2020-06-01,841,2020-07-20
ALL,2020-06-02,921,2020-07-20
ALL,2020-06-03,930,2020-07-20
ALL,2020-06-04,874,2020-07-20
ALL,2020-06-05,964,2020-07-20
ALL,2020-06-06,1096,2020-07-20
ALL,2020-06-07,573,2020-07-20
ALL,2020-06-08,1028,2020-07-20
ALL,2020-06-09,1360,2020-07-20
ALL,2020-06-10,1339,2020-07-20
ALL,2020-06-11,1536,2020-07-20
ALL,2020-06-12,1624,2020-07-20
ALL,2020-06-13,1487,2020-07-20
ALL,2020-06-14,1036,2020-07-20
ALL,2020-06-15,1284,2020-07-20
ALL,2020-06-16,1652,2020-07-20
ALL,2020-06-17,1914,2020-07-20
ALL,2020-06-18,2048,2020-07-20
ALL,2020-06-19,2081,2020-07-20
ALL,2020-06-20,2390,2020-07-20
ALL,2020-06-21,1453,2020-07-20
ALL,2020-06-22,2224,2020-07-20
ALL,2020-06-23,2604,2020-07-20
ALL,2020-06-24,2480,2020-07-20
ALL,2020-06-25,2908,2020-07-20
ALL,2020-06-26,2981,2020-07-20
ALL,2020-06-27,2311,2020-07-20
ALL,2020-06-28,1783,2020-07-20
ALL,2020-06-29,2252,2020-07-20
ALL,2020-06-30,2785,2020-07-20
ALL,2020-07-01,2744,2020-07-20
ALL,2020-07-02,2825,2020-07-20
ALL,2020-07-03,3321,2020-07-20
ALL,2020-07-04,3185,2020-07-20
ALL,2020-07-05,1916,2020-07-20
ALL,2020-07-06,2879,2020-07-20
ALL,2020-07-07,3340,2020-07-20
ALL,2020-07-08,3991,2020-07-20
ALL,2020-07-09,3501,2020-07-20
ALL,2020-07-10,3488,2020-07-20
ALL,2020-07-11,3147,2020-07-20
ALL,2020-07-12,2087,2020-07-20
ALL,2020-07-13,3433,2020-07-20
ALL,2020-07-14,3891,2020-07-20
ALL,2020-07-15,3893,2020-07-20
ALL,2020-07-16,3963,2020-07-20
ALL,2020-07-17,4084,2020-07-20
ALL,2020-07-18,3282,2020-07-20
ALL,2020-07-19,2188,2020-07-20
ALL,2020-07-20,637,2020-07-20
ALL,2020-03-03,1,2020-07-21
ALL,2020-03-06,6,2020-07-21
ALL,2020-03-07,1,2020-07-21
ALL,2020-03-08,2,2020-07-21
ALL,2020-03-09,6,2020-07-21
ALL,2020-03-10,2,2020-07-21
ALL,2020-03-11,4,2020-07-21
ALL,2020-03-12,10,2020-07-21
ALL,2020-03-13,6,2020-07-21
