LOCATION,fecha_cui_intensivo,value,fecha_csv
ALL,2020-06-07,20,2020-07-15
ALL,2020-06-08,31,2020-07-15
ALL,2020-06-09,26,2020-07-15
ALL,2020-06-10,28,2020-07-15
ALL,2020-06-11,32,2020-07-15
ALL,2020-06-12,31,2020-07-15
ALL,2020-06-13,27,2020-07-15
ALL,2020-06-14,25,2020-07-15
ALL,2020-06-15,26,2020-07-15
ALL,2020-06-16,38,2020-07-15
ALL,2020-06-17,41,2020-07-15
ALL,2020-06-18,35,2020-07-15
ALL,2020-06-19,45,2020-07-15
ALL,2020-06-20,28,2020-07-15
ALL,2020-06-21,35,2020-07-15
ALL,2020-06-22,45,2020-07-15
ALL,2020-06-23,47,2020-07-15
ALL,2020-06-24,33,2020-07-15
ALL,2020-06-25,32,2020-07-15
ALL,2020-06-26,26,2020-07-15
ALL,2020-06-27,28,2020-07-15
ALL,2020-06-28,33,2020-07-15
ALL,2020-06-29,43,2020-07-15
ALL,2020-06-30,39,2020-07-15
ALL,2020-07-01,37,2020-07-15
ALL,2020-07-02,41,2020-07-15
ALL,2020-07-03,37,2020-07-15
ALL,2020-07-04,27,2020-07-15
ALL,2020-07-05,32,2020-07-15
ALL,2020-07-06,34,2020-07-15
ALL,2020-07-07,35,2020-07-15
ALL,2020-07-08,25,2020-07-15
ALL,2020-07-09,18,2020-07-15
ALL,2020-07-10,33,2020-07-15
ALL,2020-07-11,29,2020-07-15
ALL,2020-07-12,25,2020-07-15
ALL,2020-07-13,20,2020-07-15
ALL,2020-07-14,10,2020-07-15
ALL,2020-07-15,1,2020-07-15
ALL,2020-03-04,1,2020-07-16
ALL,2020-03-08,1,2020-07-16
ALL,2020-03-09,3,2020-07-16
ALL,2020-03-12,2,2020-07-16
ALL,2020-03-13,1,2020-07-16
ALL,2020-03-14,4,2020-07-16
ALL,2020-03-15,2,2020-07-16
ALL,2020-03-16,1,2020-07-16
ALL,2020-03-17,3,2020-07-16
ALL,2020-03-18,5,2020-07-16
ALL,2020-03-19,3,2020-07-16
ALL,2020-03-20,4,2020-07-16
ALL,2020-03-21,6,2020-07-16
ALL,2020-03-22,7,2020-07-16
ALL,2020-03-23,5,2020-07-16
ALL,2020-03-24,6,2020-07-16
ALL,2020-03-25,10,2020-07-16
ALL,2020-03-26,12,2020-07-16
ALL,2020-03-27,7,2020-07-16
ALL,2020-03-28,11,2020-07-16
ALL,2020-03-29,10,2020-07-16
ALL,2020-03-30,19,2020-07-16
ALL,2020-03-31,12,2020-07-16
ALL,2020-04-01,10,2020-07-16
ALL,2020-04-02,9,2020-07-16
ALL,2020-04-03,8,2020-07-16
ALL,2020-04-04,7,2020-07-16
ALL,2020-04-05,12,2020-07-16
ALL,2020-04-06,5,2020-07-16
ALL,2020-04-07,10,2020-07-16
ALL,2020-04-08,6,2020-07-16
ALL,2020-04-09,4,2020-07-16
ALL,2020-04-10,6,2020-07-16
ALL,2020-04-11,8,2020-07-16
ALL,2020-04-12,3,2020-07-16
ALL,2020-04-13,8,2020-07-16
ALL,2020-04-14,5,2020-07-16
ALL,2020-04-15,5,2020-07-16
ALL,2020-04-16,2,2020-07-16
ALL,2020-04-17,7,2020-07-16
ALL,2020-04-18,6,2020-07-16
ALL,2020-04-19,6,2020-07-16
ALL,2020-04-20,9,2020-07-16
ALL,2020-04-21,2,2020-07-16
ALL,2020-04-22,9,2020-07-16
ALL,2020-04-23,8,2020-07-16
ALL,2020-04-24,11,2020-07-16
ALL,2020-04-25,5,2020-07-16
ALL,2020-04-26,4,2020-07-16
ALL,2020-04-27,12,2020-07-16
ALL,2020-04-28,4,2020-07-16
ALL,2020-04-29,3,2020-07-16
ALL,2020-04-30,4,2020-07-16
ALL,2020-05-01,2,2020-07-16
ALL,2020-05-02,14,2020-07-16
ALL,2020-05-03,3,2020-07-16
ALL,2020-05-04,9,2020-07-16
ALL,2020-05-05,10,2020-07-16
ALL,2020-05-06,6,2020-07-16
ALL,2020-05-07,9,2020-07-16
ALL,2020-05-08,8,2020-07-16
ALL,2020-05-09,8,2020-07-16
ALL,2020-05-10,9,2020-07-16
ALL,2020-05-11,12,2020-07-16
ALL,2020-05-12,12,2020-07-16
ALL,2020-05-13,10,2020-07-16
ALL,2020-05-14,11,2020-07-16
ALL,2020-05-15,10,2020-07-16
ALL,2020-05-16,12,2020-07-16
ALL,2020-05-17,13,2020-07-16
ALL,2020-05-18,23,2020-07-16
ALL,2020-05-19,20,2020-07-16
ALL,2020-05-20,21,2020-07-16
ALL,2020-05-21,30,2020-07-16
ALL,2020-05-22,19,2020-07-16
ALL,2020-05-23,17,2020-07-16
ALL,2020-05-24,18,2020-07-16
ALL,2020-05-25,14,2020-07-16
ALL,2020-05-26,20,2020-07-16
ALL,2020-05-27,23,2020-07-16
ALL,2020-05-28,28,2020-07-16
ALL,2020-05-29,28,2020-07-16
ALL,2020-05-30,29,2020-07-16
ALL,2020-05-31,25,2020-07-16
ALL,2020-06-01,20,2020-07-16
ALL,2020-06-02,27,2020-07-16
ALL,2020-06-03,24,2020-07-16
ALL,2020-06-04,28,2020-07-16
ALL,2020-06-05,26,2020-07-16
ALL,2020-06-06,33,2020-07-16
ALL,2020-06-07,20,2020-07-16
ALL,2020-06-08,31,2020-07-16
ALL,2020-06-09,26,2020-07-16
ALL,2020-06-10,28,2020-07-16
ALL,2020-06-11,32,2020-07-16
ALL,2020-06-12,31,2020-07-16
ALL,2020-06-13,27,2020-07-16
ALL,2020-06-14,25,2020-07-16
ALL,2020-06-15,26,2020-07-16
ALL,2020-06-16,38,2020-07-16
ALL,2020-06-17,41,2020-07-16
ALL,2020-06-18,35,2020-07-16
ALL,2020-06-19,45,2020-07-16
ALL,2020-06-20,28,2020-07-16
ALL,2020-06-21,35,2020-07-16
ALL,2020-06-22,45,2020-07-16
ALL,2020-06-23,47,2020-07-16
ALL,2020-06-24,34,2020-07-16
ALL,2020-06-25,32,2020-07-16
ALL,2020-06-26,27,2020-07-16
ALL,2020-06-27,29,2020-07-16
ALL,2020-06-28,33,2020-07-16
ALL,2020-06-29,44,2020-07-16
ALL,2020-06-30,40,2020-07-16
ALL,2020-07-01,37,2020-07-16
ALL,2020-07-02,42,2020-07-16
ALL,2020-07-03,39,2020-07-16
ALL,2020-07-04,29,2020-07-16
ALL,2020-07-05,34,2020-07-16
ALL,2020-07-06,34,2020-07-16
ALL,2020-07-07,37,2020-07-16
ALL,2020-07-08,29,2020-07-16
ALL,2020-07-09,19,2020-07-16
ALL,2020-07-10,37,2020-07-16
ALL,2020-07-11,29,2020-07-16
ALL,2020-07-12,28,2020-07-16
ALL,2020-07-13,30,2020-07-16
ALL,2020-07-14,21,2020-07-16
ALL,2020-07-15,5,2020-07-16
ALL,2020-07-16,1,2020-07-16
ALL,2020-03-04,1,2020-07-17
ALL,2020-03-08,1,2020-07-17
ALL,2020-03-09,3,2020-07-17
ALL,2020-03-12,2,2020-07-17
ALL,2020-03-13,1,2020-07-17
ALL,2020-03-14,4,2020-07-17
ALL,2020-03-15,2,2020-07-17
ALL,2020-03-16,1,2020-07-17
ALL,2020-03-17,3,2020-07-17
ALL,2020-03-18,5,2020-07-17
ALL,2020-03-19,3,2020-07-17
ALL,2020-03-20,4,2020-07-17
ALL,2020-03-21,6,2020-07-17
ALL,2020-03-22,7,2020-07-17
ALL,2020-03-23,5,2020-07-17
ALL,2020-03-24,6,2020-07-17
ALL,2020-03-25,10,2020-07-17
ALL,2020-03-26,12,2020-07-17
ALL,2020-03-27,7,2020-07-17
ALL,2020-03-28,11,2020-07-17
ALL,2020-03-29,10,2020-07-17
ALL,2020-03-30,19,2020-07-17
ALL,2020-03-31,12,2020-07-17
ALL,2020-04-01,10,2020-07-17
ALL,2020-04-02,9,2020-07-17
ALL,2020-04-03,8,2020-07-17
ALL,2020-04-04,7,2020-07-17
ALL,2020-04-05,12,2020-07-17
ALL,2020-04-06,5,2020-07-17
ALL,2020-04-07,10,2020-07-17
ALL,2020-04-08,6,2020-07-17
ALL,2020-04-09,4,2020-07-17
ALL,2020-04-10,6,2020-07-17
ALL,2020-04-11,8,2020-07-17
ALL,2020-04-12,3,2020-07-17
ALL,2020-04-13,8,2020-07-17
ALL,2020-04-14,5,2020-07-17
ALL,2020-04-15,5,2020-07-17
ALL,2020-04-16,2,2020-07-17
ALL,2020-04-17,7,2020-07-17
ALL,2020-04-18,6,2020-07-17
ALL,2020-04-19,6,2020-07-17
ALL,2020-04-20,9,2020-07-17
ALL,2020-04-21,2,2020-07-17
ALL,2020-04-22,9,2020-07-17
ALL,2020-04-23,8,2020-07-17
ALL,2020-04-24,11,2020-07-17
ALL,2020-04-25,5,2020-07-17
ALL,2020-04-26,4,2020-07-17
ALL,2020-04-27,12,2020-07-17
ALL,2020-04-28,4,2020-07-17
ALL,2020-04-29,3,2020-07-17
ALL,2020-04-30,4,2020-07-17
ALL,2020-05-01,2,2020-07-17
ALL,2020-05-02,14,2020-07-17
ALL,2020-05-03,3,2020-07-17
ALL,2020-05-04,9,2020-07-17
ALL,2020-05-05,10,2020-07-17
ALL,2020-05-06,6,2020-07-17
ALL,2020-05-07,9,2020-07-17
ALL,2020-05-08,8,2020-07-17
ALL,2020-05-09,8,2020-07-17
ALL,2020-05-10,9,2020-07-17
ALL,2020-05-11,12,2020-07-17
ALL,2020-05-12,12,2020-07-17
ALL,2020-05-13,10,2020-07-17
ALL,2020-05-14,11,2020-07-17
ALL,2020-05-15,10,2020-07-17
ALL,2020-05-16,12,2020-07-17
ALL,2020-05-17,13,2020-07-17
ALL,2020-05-18,23,2020-07-17
ALL,2020-05-19,20,2020-07-17
ALL,2020-05-20,21,2020-07-17
ALL,2020-05-21,30,2020-07-17
ALL,2020-05-22,19,2020-07-17
ALL,2020-05-23,17,2020-07-17
ALL,2020-05-24,18,2020-07-17
ALL,2020-05-25,14,2020-07-17
ALL,2020-05-26,20,2020-07-17
ALL,2020-05-27,23,2020-07-17
ALL,2020-05-28,28,2020-07-17
ALL,2020-05-29,28,2020-07-17
ALL,2020-05-30,29,2020-07-17
ALL,2020-05-31,25,2020-07-17
ALL,2020-06-01,20,2020-07-17
ALL,2020-06-02,27,2020-07-17
ALL,2020-06-03,24,2020-07-17
ALL,2020-06-04,28,2020-07-17
ALL,2020-06-05,26,2020-07-17
ALL,2020-06-06,33,2020-07-17
ALL,2020-06-07,20,2020-07-17
ALL,2020-06-08,32,2020-07-17
ALL,2020-06-09,26,2020-07-17
ALL,2020-06-10,28,2020-07-17
ALL,2020-06-11,32,2020-07-17
ALL,2020-06-12,31,2020-07-17
ALL,2020-06-13,27,2020-07-17
ALL,2020-06-14,25,2020-07-17
ALL,2020-06-15,26,2020-07-17
ALL,2020-06-16,39,2020-07-17
ALL,2020-06-17,41,2020-07-17
ALL,2020-06-18,35,2020-07-17
ALL,2020-06-19,45,2020-07-17
ALL,2020-06-20,28,2020-07-17
ALL,2020-06-21,35,2020-07-17
ALL,2020-06-22,46,2020-07-17
ALL,2020-06-23,47,2020-07-17
ALL,2020-06-24,35,2020-07-17
ALL,2020-06-25,32,2020-07-17
ALL,2020-06-26,27,2020-07-17
ALL,2020-06-27,29,2020-07-17
ALL,2020-06-28,33,2020-07-17
ALL,2020-06-29,44,2020-07-17
ALL,2020-06-30,40,2020-07-17
ALL,2020-07-01,37,2020-07-17
ALL,2020-07-02,42,2020-07-17
ALL,2020-07-03,39,2020-07-17
ALL,2020-07-04,30,2020-07-17
ALL,2020-07-05,34,2020-07-17
ALL,2020-07-06,37,2020-07-17
ALL,2020-07-07,38,2020-07-17
ALL,2020-07-08,29,2020-07-17
ALL,2020-07-09,21,2020-07-17
ALL,2020-07-10,37,2020-07-17
ALL,2020-07-11,33,2020-07-17
ALL,2020-07-12,31,2020-07-17
ALL,2020-07-13,33,2020-07-17
ALL,2020-07-14,32,2020-07-17
ALL,2020-07-15,14,2020-07-17
ALL,2020-07-16,8,2020-07-17
ALL,2020-03-04,1,2020-07-18
ALL,2020-03-08,1,2020-07-18
ALL,2020-03-09,3,2020-07-18
ALL,2020-03-12,2,2020-07-18
ALL,2020-03-13,1,2020-07-18
ALL,2020-03-14,4,2020-07-18
ALL,2020-03-15,2,2020-07-18
ALL,2020-03-16,1,2020-07-18
ALL,2020-03-17,3,2020-07-18
ALL,2020-03-18,5,2020-07-18
ALL,2020-03-19,3,2020-07-18
ALL,2020-03-20,4,2020-07-18
ALL,2020-03-21,6,2020-07-18
ALL,2020-03-22,7,2020-07-18
ALL,2020-03-23,5,2020-07-18
ALL,2020-03-24,6,2020-07-18
ALL,2020-03-25,10,2020-07-18
ALL,2020-03-26,12,2020-07-18
ALL,2020-03-27,7,2020-07-18
ALL,2020-03-28,11,2020-07-18
ALL,2020-03-29,10,2020-07-18
ALL,2020-03-30,19,2020-07-18
ALL,2020-03-31,12,2020-07-18
ALL,2020-04-01,10,2020-07-18
ALL,2020-04-02,9,2020-07-18
ALL,2020-04-03,8,2020-07-18
ALL,2020-04-04,7,2020-07-18
ALL,2020-04-05,12,2020-07-18
ALL,2020-04-06,5,2020-07-18
ALL,2020-04-07,10,2020-07-18
ALL,2020-04-08,6,2020-07-18
ALL,2020-04-09,4,2020-07-18
ALL,2020-04-10,6,2020-07-18
ALL,2020-04-11,8,2020-07-18
ALL,2020-04-12,3,2020-07-18
ALL,2020-04-13,8,2020-07-18
ALL,2020-04-14,5,2020-07-18
ALL,2020-04-15,5,2020-07-18
ALL,2020-04-16,2,2020-07-18
ALL,2020-04-17,7,2020-07-18
ALL,2020-04-18,6,2020-07-18
ALL,2020-04-19,6,2020-07-18
ALL,2020-04-20,9,2020-07-18
ALL,2020-04-21,2,2020-07-18
ALL,2020-04-22,9,2020-07-18
ALL,2020-04-23,8,2020-07-18
ALL,2020-04-24,11,2020-07-18
ALL,2020-04-25,5,2020-07-18
ALL,2020-04-26,4,2020-07-18
ALL,2020-04-27,12,2020-07-18
ALL,2020-04-28,4,2020-07-18
ALL,2020-04-29,3,2020-07-18
ALL,2020-04-30,4,2020-07-18
ALL,2020-05-01,2,2020-07-18
ALL,2020-05-02,14,2020-07-18
ALL,2020-05-03,3,2020-07-18
ALL,2020-05-04,9,2020-07-18
ALL,2020-05-05,10,2020-07-18
ALL,2020-05-06,6,2020-07-18
ALL,2020-05-07,9,2020-07-18
ALL,2020-05-08,8,2020-07-18
ALL,2020-05-09,8,2020-07-18
ALL,2020-05-10,9,2020-07-18
ALL,2020-05-11,12,2020-07-18
ALL,2020-05-12,12,2020-07-18
ALL,2020-05-13,10,2020-07-18
ALL,2020-05-14,11,2020-07-18
ALL,2020-05-15,10,2020-07-18
ALL,2020-05-16,12,2020-07-18
ALL,2020-05-17,13,2020-07-18
ALL,2020-05-18,23,2020-07-18
ALL,2020-05-19,20,2020-07-18
ALL,2020-05-20,21,2020-07-18
ALL,2020-05-21,30,2020-07-18
ALL,2020-05-22,19,2020-07-18
ALL,2020-05-23,17,2020-07-18
ALL,2020-05-24,18,2020-07-18
ALL,2020-05-25,14,2020-07-18
ALL,2020-05-26,20,2020-07-18
ALL,2020-05-27,23,2020-07-18
ALL,2020-05-28,28,2020-07-18
ALL,2020-05-29,28,2020-07-18
ALL,2020-05-30,29,2020-07-18
ALL,2020-05-31,25,2020-07-18
ALL,2020-06-01,20,2020-07-18
ALL,2020-06-02,27,2020-07-18
ALL,2020-06-03,24,2020-07-18
ALL,2020-06-04,28,2020-07-18
ALL,2020-06-05,26,2020-07-18
ALL,2020-06-06,33,2020-07-18
ALL,2020-06-07,20,2020-07-18
ALL,2020-06-08,32,2020-07-18
ALL,2020-06-09,26,2020-07-18
ALL,2020-06-10,28,2020-07-18
ALL,2020-06-11,32,2020-07-18
ALL,2020-06-12,31,2020-07-18
ALL,2020-06-13,27,2020-07-18
ALL,2020-06-14,25,2020-07-18
ALL,2020-06-15,26,2020-07-18
ALL,2020-06-16,39,2020-07-18
ALL,2020-06-17,41,2020-07-18
ALL,2020-06-18,35,2020-07-18
ALL,2020-06-19,45,2020-07-18
ALL,2020-06-20,29,2020-07-18
ALL,2020-06-21,35,2020-07-18
ALL,2020-06-22,46,2020-07-18
ALL,2020-06-23,47,2020-07-18
ALL,2020-06-24,36,2020-07-18
ALL,2020-06-25,32,2020-07-18
ALL,2020-06-26,28,2020-07-18
ALL,2020-06-27,29,2020-07-18
ALL,2020-06-28,33,2020-07-18
ALL,2020-06-29,44,2020-07-18
ALL,2020-06-30,41,2020-07-18
ALL,2020-07-01,38,2020-07-18
ALL,2020-07-02,42,2020-07-18
ALL,2020-07-03,41,2020-07-18
ALL,2020-07-04,30,2020-07-18
ALL,2020-07-05,35,2020-07-18
ALL,2020-07-06,37,2020-07-18
ALL,2020-07-07,38,2020-07-18
ALL,2020-07-08,29,2020-07-18
ALL,2020-07-09,21,2020-07-18
ALL,2020-07-10,38,2020-07-18
ALL,2020-07-11,33,2020-07-18
ALL,2020-07-12,31,2020-07-18
ALL,2020-07-13,35,2020-07-18
ALL,2020-07-14,34,2020-07-18
ALL,2020-07-15,16,2020-07-18
ALL,2020-07-16,10,2020-07-18
ALL,2020-07-17,2,2020-07-18
ALL,2020-07-18,1,2020-07-18
ALL,2020-03-04,1,2020-07-19
ALL,2020-03-08,1,2020-07-19
ALL,2020-03-09,3,2020-07-19
ALL,2020-03-12,2,2020-07-19
ALL,2020-03-13,1,2020-07-19
ALL,2020-03-14,4,2020-07-19
ALL,2020-03-15,2,2020-07-19
ALL,2020-03-16,1,2020-07-19
ALL,2020-03-17,3,2020-07-19
ALL,2020-03-18,5,2020-07-19
ALL,2020-03-19,3,2020-07-19
ALL,2020-03-20,4,2020-07-19
ALL,2020-03-21,6,2020-07-19
ALL,2020-03-22,7,2020-07-19
ALL,2020-03-23,5,2020-07-19
ALL,2020-03-24,6,2020-07-19
ALL,2020-03-25,10,2020-07-19
ALL,2020-03-26,12,2020-07-19
ALL,2020-03-27,7,2020-07-19
ALL,2020-03-28,11,2020-07-19
ALL,2020-03-29,10,2020-07-19
ALL,2020-03-30,19,2020-07-19
ALL,2020-03-31,12,2020-07-19
ALL,2020-04-01,10,2020-07-19
ALL,2020-04-02,9,2020-07-19
ALL,2020-04-03,8,2020-07-19
ALL,2020-04-04,7,2020-07-19
ALL,2020-04-05,12,2020-07-19
ALL,2020-04-06,5,2020-07-19
ALL,2020-04-07,10,2020-07-19
ALL,2020-04-08,6,2020-07-19
ALL,2020-04-09,4,2020-07-19
ALL,2020-04-10,6,2020-07-19
ALL,2020-04-11,8,2020-07-19
ALL,2020-04-12,3,2020-07-19
ALL,2020-04-13,8,2020-07-19
ALL,2020-04-14,5,2020-07-19
ALL,2020-04-15,5,2020-07-19
ALL,2020-04-16,2,2020-07-19
ALL,2020-04-17,7,2020-07-19
ALL,2020-04-18,6,2020-07-19
ALL,2020-04-19,6,2020-07-19
ALL,2020-04-20,9,2020-07-19
ALL,2020-04-21,2,2020-07-19
ALL,2020-04-22,9,2020-07-19
ALL,2020-04-23,8,2020-07-19
ALL,2020-04-24,11,2020-07-19
ALL,2020-04-25,5,2020-07-19
ALL,2020-04-26,4,2020-07-19
ALL,2020-04-27,12,2020-07-19
ALL,2020-04-28,4,2020-07-19
ALL,2020-04-29,3,2020-07-19
ALL,2020-04-30,4,2020-07-19
ALL,2020-05-01,2,2020-07-19
ALL,2020-05-02,14,2020-07-19
ALL,2020-05-03,3,2020-07-19
ALL,2020-05-04,10,2020-07-19
ALL,2020-05-05,10,2020-07-19
ALL,2020-05-06,6,2020-07-19
ALL,2020-05-07,9,2020-07-19
ALL,2020-05-08,8,2020-07-19
ALL,2020-05-09,8,2020-07-19
ALL,2020-05-10,9,2020-07-19
ALL,2020-05-11,12,2020-07-19
ALL,2020-05-12,12,2020-07-19
ALL,2020-05-13,10,2020-07-19
ALL,2020-05-14,11,2020-07-19
ALL,2020-05-15,10,2020-07-19
ALL,2020-05-16,12,2020-07-19
ALL,2020-05-17,13,2020-07-19
ALL,2020-05-18,23,2020-07-19
ALL,2020-05-19,20,2020-07-19
ALL,2020-05-20,21,2020-07-19
ALL,2020-05-21,30,2020-07-19
ALL,2020-05-22,19,2020-07-19
ALL,2020-05-23,17,2020-07-19
ALL,2020-05-24,18,2020-07-19
ALL,2020-05-25,14,2020-07-19
ALL,2020-05-26,21,2020-07-19
ALL,2020-05-27,23,2020-07-19
ALL,2020-05-28,28,2020-07-19
ALL,2020-05-29,28,2020-07-19
ALL,2020-05-30,29,2020-07-19
ALL,2020-05-31,25,2020-07-19
ALL,2020-06-01,20,2020-07-19
ALL,2020-06-02,27,2020-07-19
ALL,2020-06-03,24,2020-07-19
ALL,2020-06-04,28,2020-07-19
ALL,2020-06-05,26,2020-07-19
ALL,2020-06-06,33,2020-07-19
ALL,2020-06-07,20,2020-07-19
ALL,2020-06-08,32,2020-07-19
ALL,2020-06-09,26,2020-07-19
ALL,2020-06-10,28,2020-07-19
ALL,2020-06-11,32,2020-07-19
ALL,2020-06-12,32,2020-07-19
ALL,2020-06-13,27,2020-07-19
ALL,2020-06-14,25,2020-07-19
ALL,2020-06-15,26,2020-07-19
ALL,2020-06-16,39,2020-07-19
ALL,2020-06-17,41,2020-07-19
ALL,2020-06-18,35,2020-07-19
ALL,2020-06-19,45,2020-07-19
ALL,2020-06-20,29,2020-07-19
ALL,2020-06-21,35,2020-07-19
ALL,2020-06-22,46,2020-07-19
ALL,2020-06-23,48,2020-07-19
ALL,2020-06-24,36,2020-07-19
ALL,2020-06-25,32,2020-07-19
ALL,2020-06-26,28,2020-07-19
ALL,2020-06-27,30,2020-07-19
ALL,2020-06-28,33,2020-07-19
ALL,2020-06-29,44,2020-07-19
ALL,2020-06-30,41,2020-07-19
ALL,2020-07-01,38,2020-07-19
ALL,2020-07-02,42,2020-07-19
ALL,2020-07-03,42,2020-07-19
ALL,2020-07-04,31,2020-07-19
ALL,2020-07-05,36,2020-07-19
ALL,2020-07-06,38,2020-07-19
ALL,2020-07-07,38,2020-07-19
ALL,2020-07-08,31,2020-07-19
ALL,2020-07-09,22,2020-07-19
ALL,2020-07-10,40,2020-07-19
ALL,2020-07-11,34,2020-07-19
ALL,2020-07-12,31,2020-07-19
ALL,2020-07-13,37,2020-07-19
ALL,2020-07-14,36,2020-07-19
ALL,2020-07-15,22,2020-07-19
ALL,2020-07-16,18,2020-07-19
ALL,2020-07-17,7,2020-07-19
ALL,2020-07-18,5,2020-07-19
ALL,2020-03-04,1,2020-07-20
ALL,2020-03-08,1,2020-07-20
ALL,2020-03-09,3,2020-07-20
ALL,2020-03-12,2,2020-07-20
ALL,2020-03-13,1,2020-07-20
ALL,2020-03-14,4,2020-07-20
ALL,2020-03-15,2,2020-07-20
ALL,2020-03-16,1,2020-07-20
ALL,2020-03-17,3,2020-07-20
ALL,2020-03-18,5,2020-07-20
ALL,2020-03-19,3,2020-07-20
ALL,2020-03-20,4,2020-07-20
ALL,2020-03-21,6,2020-07-20
ALL,2020-03-22,7,2020-07-20
ALL,2020-03-23,5,2020-07-20
ALL,2020-03-24,6,2020-07-20
ALL,2020-03-25,10,2020-07-20
ALL,2020-03-26,12,2020-07-20
ALL,2020-03-27,7,2020-07-20
ALL,2020-03-28,11,2020-07-20
ALL,2020-03-29,10,2020-07-20
ALL,2020-03-30,19,2020-07-20
ALL,2020-03-31,12,2020-07-20
ALL,2020-04-01,10,2020-07-20
ALL,2020-04-02,9,2020-07-20
ALL,2020-04-03,8,2020-07-20
ALL,2020-04-04,7,2020-07-20
ALL,2020-04-05,12,2020-07-20
ALL,2020-04-06,5,2020-07-20
ALL,2020-04-07,10,2020-07-20
ALL,2020-04-08,6,2020-07-20
ALL,2020-04-09,4,2020-07-20
ALL,2020-04-10,6,2020-07-20
ALL,2020-04-11,8,2020-07-20
ALL,2020-04-12,3,2020-07-20
ALL,2020-04-13,8,2020-07-20
ALL,2020-04-14,5,2020-07-20
ALL,2020-04-15,5,2020-07-20
ALL,2020-04-16,2,2020-07-20
ALL,2020-04-17,7,2020-07-20
ALL,2020-04-18,6,2020-07-20
ALL,2020-04-19,6,2020-07-20
ALL,2020-04-20,9,2020-07-20
ALL,2020-04-21,2,2020-07-20
ALL,2020-04-22,9,2020-07-20
ALL,2020-04-23,8,2020-07-20
ALL,2020-04-24,11,2020-07-20
ALL,2020-04-25,5,2020-07-20
ALL,2020-04-26,4,2020-07-20
ALL,2020-04-27,12,2020-07-20
ALL,2020-04-28,4,2020-07-20
ALL,2020-04-29,3,2020-07-20
ALL,2020-04-30,4,2020-07-20
ALL,2020-05-01,2,2020-07-20
ALL,2020-05-02,14,2020-07-20
ALL,2020-05-03,3,2020-07-20
ALL,2020-05-04,10,2020-07-20
ALL,2020-05-05,10,2020-07-20
ALL,2020-05-06,6,2020-07-20
ALL,2020-05-07,9,2020-07-20
ALL,2020-05-08,8,2020-07-20
ALL,2020-05-09,8,2020-07-20
ALL,2020-05-10,9,2020-07-20
ALL,2020-05-11,12,2020-07-20
ALL,2020-05-12,12,2020-07-20
ALL,2020-05-13,10,2020-07-20
ALL,2020-05-14,11,2020-07-20
ALL,2020-05-15,10,2020-07-20
ALL,2020-05-16,12,2020-07-20
ALL,2020-05-17,13,2020-07-20
ALL,2020-05-18,24,2020-07-20
ALL,2020-05-19,20,2020-07-20
ALL,2020-05-20,21,2020-07-20
ALL,2020-05-21,30,2020-07-20
ALL,2020-05-22,19,2020-07-20
ALL,2020-05-23,17,2020-07-20
ALL,2020-05-24,18,2020-07-20
ALL,2020-05-25,14,2020-07-20
ALL,2020-05-26,21,2020-07-20
ALL,2020-05-27,23,2020-07-20
ALL,2020-05-28,28,2020-07-20
ALL,2020-05-29,28,2020-07-20
ALL,2020-05-30,29,2020-07-20
ALL,2020-05-31,25,2020-07-20
ALL,2020-06-01,20,2020-07-20
ALL,2020-06-02,27,2020-07-20
ALL,2020-06-03,25,2020-07-20
ALL,2020-06-04,28,2020-07-20
ALL,2020-06-05,26,2020-07-20
ALL,2020-06-06,34,2020-07-20
ALL,2020-06-07,20,2020-07-20
ALL,2020-06-08,32,2020-07-20
ALL,2020-06-09,26,2020-07-20
ALL,2020-06-10,28,2020-07-20
ALL,2020-06-11,32,2020-07-20
ALL,2020-06-12,32,2020-07-20
ALL,2020-06-13,27,2020-07-20
ALL,2020-06-14,25,2020-07-20
ALL,2020-06-15,26,2020-07-20
ALL,2020-06-16,39,2020-07-20
ALL,2020-06-17,41,2020-07-20
ALL,2020-06-18,35,2020-07-20
ALL,2020-06-19,45,2020-07-20
ALL,2020-06-20,29,2020-07-20
ALL,2020-06-21,35,2020-07-20
ALL,2020-06-22,46,2020-07-20
ALL,2020-06-23,48,2020-07-20
ALL,2020-06-24,36,2020-07-20
ALL,2020-06-25,32,2020-07-20
ALL,2020-06-26,28,2020-07-20
ALL,2020-06-27,32,2020-07-20
ALL,2020-06-28,34,2020-07-20
ALL,2020-06-29,45,2020-07-20
ALL,2020-06-30,41,2020-07-20
ALL,2020-07-01,38,2020-07-20
ALL,2020-07-02,42,2020-07-20
ALL,2020-07-03,42,2020-07-20
ALL,2020-07-04,33,2020-07-20
ALL,2020-07-05,36,2020-07-20
ALL,2020-07-06,39,2020-07-20
ALL,2020-07-07,38,2020-07-20
ALL,2020-07-08,33,2020-07-20
ALL,2020-07-09,22,2020-07-20
ALL,2020-07-10,40,2020-07-20
ALL,2020-07-11,37,2020-07-20
ALL,2020-07-12,32,2020-07-20
ALL,2020-07-13,39,2020-07-20
ALL,2020-07-14,36,2020-07-20
ALL,2020-07-15,26,2020-07-20
ALL,2020-07-16,22,2020-07-20
ALL,2020-07-17,12,2020-07-20
ALL,2020-07-18,12,2020-07-20
ALL,2020-07-19,3,2020-07-20
ALL,2020-03-04,1,2020-07-21
ALL,2020-03-08,1,2020-07-21
