LOCATION,fecha_cui_intensivo,value,fecha_csv
ALL/Río Negro,2020-06-05,1,2020-07-17
ALL/Río Negro,2020-06-09,1,2020-07-17
ALL/Río Negro,2020-06-10,2,2020-07-17
ALL/Río Negro,2020-06-12,1,2020-07-17
ALL/Río Negro,2020-06-15,1,2020-07-17
ALL/Río Negro,2020-06-17,1,2020-07-17
ALL/Río Negro,2020-06-18,1,2020-07-17
ALL/Río Negro,2020-06-19,1,2020-07-17
ALL/Río Negro,2020-06-20,1,2020-07-17
ALL/Río Negro,2020-06-23,1,2020-07-17
ALL/Río Negro,2020-06-26,1,2020-07-17
ALL/Río Negro,2020-06-30,1,2020-07-17
ALL/Río Negro,2020-07-02,1,2020-07-17
ALL/Río Negro,2020-07-04,1,2020-07-17
ALL/Río Negro,2020-07-09,1,2020-07-17
ALL/Río Negro,2020-07-12,1,2020-07-17
ALL/Río Negro,2020-07-13,1,2020-07-17
ALL/Río Negro,2020-07-14,1,2020-07-17
ALL/Salta,2020-07-01,1,2020-07-17
ALL/Salta,2020-07-06,1,2020-07-17
ALL/San Juan,2020-04-09,1,2020-07-17
ALL/Santa Cruz,2020-03-19,1,2020-07-17
ALL/Santa Cruz,2020-03-24,1,2020-07-17
ALL/Santa Cruz,2020-03-26,1,2020-07-17
ALL/Santa Cruz,2020-04-04,1,2020-07-17
ALL/Santa Cruz,2020-04-08,1,2020-07-17
ALL/Santa Cruz,2020-07-04,1,2020-07-17
ALL/Santa Fe,2020-03-28,2,2020-07-17
ALL/Santa Fe,2020-03-29,2,2020-07-17
ALL/Santa Fe,2020-03-30,1,2020-07-17
ALL/Santa Fe,2020-03-31,1,2020-07-17
ALL/Santa Fe,2020-04-01,1,2020-07-17
ALL/Santa Fe,2020-04-05,1,2020-07-17
ALL/Santa Fe,2020-04-11,1,2020-07-17
ALL/Santa Fe,2020-04-14,1,2020-07-17
ALL/Santa Fe,2020-04-18,1,2020-07-17
ALL/Santa Fe,2020-05-24,1,2020-07-17
ALL/Santa Fe,2020-06-19,1,2020-07-17
ALL/Santa Fe,2020-06-29,1,2020-07-17
ALL/Santa Fe,2020-07-02,1,2020-07-17
ALL/Santa Fe,2020-07-03,2,2020-07-17
ALL/Santa Fe,2020-07-04,1,2020-07-17
ALL/Santiago del Estero,2020-04-07,1,2020-07-17
ALL/Tierra del Fuego,2020-03-29,1,2020-07-17
ALL/Tierra del Fuego,2020-03-30,1,2020-07-17
ALL/Tierra del Fuego,2020-06-01,1,2020-07-17
ALL/Tucumán,2020-03-14,1,2020-07-17
ALL/Tucumán,2020-03-18,1,2020-07-17
ALL/Tucumán,2020-03-23,1,2020-07-17
ALL/Tucumán,2020-03-31,1,2020-07-17
ALL/Tucumán,2020-05-24,1,2020-07-17
ALL/Tucumán,2020-05-30,1,2020-07-17
ALL/Tucumán,2020-06-04,1,2020-07-17
ALL/Tucumán,2020-06-11,1,2020-07-17
ALL/Tucumán,2020-06-16,2,2020-07-17
ALL/Buenos Aires,2020-03-09,1,2020-07-18
ALL/Buenos Aires,2020-03-12,1,2020-07-18
ALL/Buenos Aires,2020-03-13,1,2020-07-18
ALL/Buenos Aires,2020-03-14,1,2020-07-18
ALL/Buenos Aires,2020-03-16,1,2020-07-18
ALL/Buenos Aires,2020-03-17,1,2020-07-18
ALL/Buenos Aires,2020-03-18,3,2020-07-18
ALL/Buenos Aires,2020-03-19,1,2020-07-18
ALL/Buenos Aires,2020-03-20,1,2020-07-18
ALL/Buenos Aires,2020-03-21,3,2020-07-18
ALL/Buenos Aires,2020-03-22,3,2020-07-18
ALL/Buenos Aires,2020-03-23,1,2020-07-18
ALL/Buenos Aires,2020-03-24,2,2020-07-18
ALL/Buenos Aires,2020-03-25,3,2020-07-18
ALL/Buenos Aires,2020-03-26,1,2020-07-18
ALL/Buenos Aires,2020-03-27,3,2020-07-18
ALL/Buenos Aires,2020-03-28,2,2020-07-18
ALL/Buenos Aires,2020-03-29,4,2020-07-18
ALL/Buenos Aires,2020-03-30,8,2020-07-18
ALL/Buenos Aires,2020-03-31,3,2020-07-18
ALL/Buenos Aires,2020-04-01,3,2020-07-18
ALL/Buenos Aires,2020-04-02,4,2020-07-18
ALL/Buenos Aires,2020-04-03,2,2020-07-18
ALL/Buenos Aires,2020-04-04,2,2020-07-18
ALL/Buenos Aires,2020-04-05,6,2020-07-18
ALL/Buenos Aires,2020-04-06,5,2020-07-18
ALL/Buenos Aires,2020-04-07,2,2020-07-18
ALL/Buenos Aires,2020-04-08,3,2020-07-18
ALL/Buenos Aires,2020-04-09,2,2020-07-18
ALL/Buenos Aires,2020-04-10,1,2020-07-18
ALL/Buenos Aires,2020-04-11,5,2020-07-18
ALL/Buenos Aires,2020-04-12,1,2020-07-18
ALL/Buenos Aires,2020-04-13,2,2020-07-18
ALL/Buenos Aires,2020-04-15,2,2020-07-18
ALL/Buenos Aires,2020-04-16,1,2020-07-18
ALL/Buenos Aires,2020-04-17,4,2020-07-18
ALL/Buenos Aires,2020-04-18,3,2020-07-18
ALL/Buenos Aires,2020-04-19,4,2020-07-18
ALL/Buenos Aires,2020-04-20,2,2020-07-18
ALL/Buenos Aires,2020-04-21,1,2020-07-18
ALL/Buenos Aires,2020-04-22,2,2020-07-18
ALL/Buenos Aires,2020-04-23,3,2020-07-18
ALL/Buenos Aires,2020-04-24,3,2020-07-18
ALL/Buenos Aires,2020-04-25,3,2020-07-18
ALL/Buenos Aires,2020-04-26,2,2020-07-18
ALL/Buenos Aires,2020-04-27,2,2020-07-18
ALL/Buenos Aires,2020-04-28,2,2020-07-18
ALL/Buenos Aires,2020-04-29,1,2020-07-18
ALL/Buenos Aires,2020-04-30,1,2020-07-18
ALL/Buenos Aires,2020-05-01,1,2020-07-18
ALL/Buenos Aires,2020-05-02,7,2020-07-18
ALL/Buenos Aires,2020-05-03,1,2020-07-18
ALL/Buenos Aires,2020-05-04,3,2020-07-18
ALL/Buenos Aires,2020-05-05,3,2020-07-18
ALL/Buenos Aires,2020-05-07,2,2020-07-18
ALL/Buenos Aires,2020-05-08,1,2020-07-18
ALL/Buenos Aires,2020-05-09,1,2020-07-18
ALL/Buenos Aires,2020-05-10,3,2020-07-18
ALL/Buenos Aires,2020-05-11,4,2020-07-18
ALL/Buenos Aires,2020-05-12,3,2020-07-18
ALL/Buenos Aires,2020-05-13,3,2020-07-18
ALL/Buenos Aires,2020-05-14,2,2020-07-18
ALL/Buenos Aires,2020-05-16,4,2020-07-18
ALL/Buenos Aires,2020-05-17,1,2020-07-18
ALL/Buenos Aires,2020-05-18,5,2020-07-18
ALL/Buenos Aires,2020-05-19,4,2020-07-18
ALL/Buenos Aires,2020-05-20,8,2020-07-18
ALL/Buenos Aires,2020-05-21,14,2020-07-18
ALL/Buenos Aires,2020-05-22,5,2020-07-18
ALL/Buenos Aires,2020-05-23,3,2020-07-18
ALL/Buenos Aires,2020-05-24,5,2020-07-18
ALL/Buenos Aires,2020-05-25,5,2020-07-18
ALL/Buenos Aires,2020-05-26,9,2020-07-18
ALL/Buenos Aires,2020-05-27,9,2020-07-18
ALL/Buenos Aires,2020-05-28,12,2020-07-18
ALL/Buenos Aires,2020-05-29,12,2020-07-18
ALL/Buenos Aires,2020-05-30,11,2020-07-18
ALL/Buenos Aires,2020-05-31,10,2020-07-18
ALL/Buenos Aires,2020-06-01,5,2020-07-18
ALL/Buenos Aires,2020-06-02,10,2020-07-18
ALL/Buenos Aires,2020-06-03,6,2020-07-18
ALL/Buenos Aires,2020-06-04,10,2020-07-18
ALL/Buenos Aires,2020-06-05,11,2020-07-18
ALL/Buenos Aires,2020-06-06,13,2020-07-18
ALL/Buenos Aires,2020-06-07,7,2020-07-18
ALL/Buenos Aires,2020-06-08,15,2020-07-18
ALL/Buenos Aires,2020-06-09,7,2020-07-18
ALL/Buenos Aires,2020-06-10,11,2020-07-18
ALL/Buenos Aires,2020-06-11,9,2020-07-18
ALL/Buenos Aires,2020-06-12,11,2020-07-18
ALL/Buenos Aires,2020-06-13,13,2020-07-18
ALL/Buenos Aires,2020-06-14,8,2020-07-18
ALL/Buenos Aires,2020-06-15,10,2020-07-18
ALL/Buenos Aires,2020-06-16,9,2020-07-18
ALL/Buenos Aires,2020-06-17,15,2020-07-18
ALL/Buenos Aires,2020-06-18,17,2020-07-18
ALL/Buenos Aires,2020-06-19,22,2020-07-18
ALL/Buenos Aires,2020-06-20,14,2020-07-18
ALL/Buenos Aires,2020-06-21,12,2020-07-18
ALL/Buenos Aires,2020-06-22,22,2020-07-18
ALL/Buenos Aires,2020-06-23,22,2020-07-18
ALL/Buenos Aires,2020-06-24,20,2020-07-18
ALL/Buenos Aires,2020-06-25,18,2020-07-18
ALL/Buenos Aires,2020-06-26,12,2020-07-18
ALL/Buenos Aires,2020-06-27,11,2020-07-18
ALL/Buenos Aires,2020-06-28,17,2020-07-18
ALL/Buenos Aires,2020-06-29,20,2020-07-18
ALL/Buenos Aires,2020-06-30,15,2020-07-18
ALL/Buenos Aires,2020-07-01,18,2020-07-18
ALL/Buenos Aires,2020-07-02,19,2020-07-18
ALL/Buenos Aires,2020-07-03,18,2020-07-18
ALL/Buenos Aires,2020-07-04,16,2020-07-18
ALL/Buenos Aires,2020-07-05,21,2020-07-18
ALL/Buenos Aires,2020-07-06,19,2020-07-18
ALL/Buenos Aires,2020-07-07,19,2020-07-18
ALL/Buenos Aires,2020-07-08,14,2020-07-18
ALL/Buenos Aires,2020-07-09,10,2020-07-18
ALL/Buenos Aires,2020-07-10,20,2020-07-18
ALL/Buenos Aires,2020-07-11,18,2020-07-18
ALL/Buenos Aires,2020-07-12,14,2020-07-18
ALL/Buenos Aires,2020-07-13,15,2020-07-18
ALL/Buenos Aires,2020-07-14,15,2020-07-18
ALL/Buenos Aires,2020-07-15,8,2020-07-18
ALL/Buenos Aires,2020-07-16,3,2020-07-18
ALL/Buenos Aires,2020-07-17,1,2020-07-18
ALL/Buenos Aires,2020-07-18,1,2020-07-18
ALL/CABA,2020-03-04,1,2020-07-18
ALL/CABA,2020-03-08,1,2020-07-18
ALL/CABA,2020-03-09,1,2020-07-18
ALL/CABA,2020-03-12,1,2020-07-18
ALL/CABA,2020-03-15,1,2020-07-18
ALL/CABA,2020-03-17,2,2020-07-18
ALL/CABA,2020-03-20,3,2020-07-18
ALL/CABA,2020-03-21,2,2020-07-18
ALL/CABA,2020-03-22,4,2020-07-18
ALL/CABA,2020-03-23,2,2020-07-18
ALL/CABA,2020-03-24,2,2020-07-18
ALL/CABA,2020-03-25,3,2020-07-18
ALL/CABA,2020-03-26,5,2020-07-18
ALL/CABA,2020-03-27,3,2020-07-18
ALL/CABA,2020-03-28,4,2020-07-18
ALL/CABA,2020-03-29,2,2020-07-18
ALL/CABA,2020-03-30,6,2020-07-18
ALL/CABA,2020-03-31,6,2020-07-18
ALL/CABA,2020-04-01,3,2020-07-18
ALL/CABA,2020-04-02,3,2020-07-18
ALL/CABA,2020-04-03,2,2020-07-18
ALL/CABA,2020-04-04,4,2020-07-18
ALL/CABA,2020-04-05,4,2020-07-18
ALL/CABA,2020-04-07,5,2020-07-18
ALL/CABA,2020-04-09,1,2020-07-18
ALL/CABA,2020-04-11,1,2020-07-18
ALL/CABA,2020-04-13,1,2020-07-18
ALL/CABA,2020-04-14,3,2020-07-18
ALL/CABA,2020-04-15,1,2020-07-18
ALL/CABA,2020-04-18,1,2020-07-18
ALL/CABA,2020-04-19,1,2020-07-18
ALL/CABA,2020-04-20,4,2020-07-18
ALL/CABA,2020-04-21,1,2020-07-18
ALL/CABA,2020-04-22,4,2020-07-18
ALL/CABA,2020-04-23,5,2020-07-18
ALL/CABA,2020-04-24,5,2020-07-18
ALL/CABA,2020-04-27,6,2020-07-18
ALL/CABA,2020-04-28,1,2020-07-18
ALL/CABA,2020-04-29,1,2020-07-18
ALL/CABA,2020-04-30,1,2020-07-18
ALL/CABA,2020-05-02,4,2020-07-18
ALL/CABA,2020-05-03,1,2020-07-18
ALL/CABA,2020-05-04,4,2020-07-18
ALL/CABA,2020-05-05,5,2020-07-18
ALL/CABA,2020-05-06,4,2020-07-18
ALL/CABA,2020-05-07,6,2020-07-18
ALL/CABA,2020-05-08,5,2020-07-18
ALL/CABA,2020-05-09,4,2020-07-18
ALL/CABA,2020-05-10,4,2020-07-18
ALL/CABA,2020-05-11,7,2020-07-18
ALL/CABA,2020-05-12,7,2020-07-18
ALL/CABA,2020-05-13,4,2020-07-18
ALL/CABA,2020-05-14,3,2020-07-18
ALL/CABA,2020-05-15,9,2020-07-18
ALL/CABA,2020-05-16,6,2020-07-18
ALL/CABA,2020-05-17,9,2020-07-18
ALL/CABA,2020-05-18,18,2020-07-18
ALL/CABA,2020-05-19,13,2020-07-18
ALL/CABA,2020-05-20,10,2020-07-18
ALL/CABA,2020-05-21,13,2020-07-18
ALL/CABA,2020-05-22,12,2020-07-18
ALL/CABA,2020-05-23,12,2020-07-18
ALL/CABA,2020-05-24,10,2020-07-18
ALL/CABA,2020-05-25,6,2020-07-18
ALL/CABA,2020-05-26,8,2020-07-18
ALL/CABA,2020-05-27,11,2020-07-18
ALL/CABA,2020-05-28,15,2020-07-18
ALL/CABA,2020-05-29,14,2020-07-18
ALL/CABA,2020-05-30,11,2020-07-18
ALL/CABA,2020-05-31,10,2020-07-18
ALL/CABA,2020-06-01,12,2020-07-18
ALL/CABA,2020-06-02,13,2020-07-18
ALL/CABA,2020-06-03,17,2020-07-18
ALL/CABA,2020-06-04,14,2020-07-18
ALL/CABA,2020-06-05,12,2020-07-18
ALL/CABA,2020-06-06,19,2020-07-18
ALL/CABA,2020-06-07,8,2020-07-18
ALL/CABA,2020-06-08,14,2020-07-18
ALL/CABA,2020-06-09,16,2020-07-18
ALL/CABA,2020-06-10,13,2020-07-18
ALL/CABA,2020-06-11,17,2020-07-18
ALL/CABA,2020-06-12,18,2020-07-18
ALL/CABA,2020-06-13,12,2020-07-18
ALL/CABA,2020-06-14,16,2020-07-18
ALL/CABA,2020-06-15,13,2020-07-18
ALL/CABA,2020-06-16,23,2020-07-18
ALL/CABA,2020-06-17,17,2020-07-18
ALL/CABA,2020-06-18,15,2020-07-18
ALL/CABA,2020-06-19,20,2020-07-18
ALL/CABA,2020-06-20,11,2020-07-18
ALL/CABA,2020-06-21,23,2020-07-18
ALL/CABA,2020-06-22,23,2020-07-18
ALL/CABA,2020-06-23,21,2020-07-18
ALL/CABA,2020-06-24,15,2020-07-18
ALL/CABA,2020-06-25,13,2020-07-18
ALL/CABA,2020-06-26,14,2020-07-18
ALL/CABA,2020-06-27,17,2020-07-18
ALL/CABA,2020-06-28,12,2020-07-18
ALL/CABA,2020-06-29,20,2020-07-18
ALL/CABA,2020-06-30,24,2020-07-18
ALL/CABA,2020-07-01,18,2020-07-18
ALL/CABA,2020-07-02,16,2020-07-18
ALL/CABA,2020-07-03,21,2020-07-18
ALL/CABA,2020-07-04,9,2020-07-18
ALL/CABA,2020-07-05,12,2020-07-18
ALL/CABA,2020-07-06,14,2020-07-18
ALL/CABA,2020-07-07,19,2020-07-18
ALL/CABA,2020-07-08,14,2020-07-18
ALL/CABA,2020-07-09,9,2020-07-18
ALL/CABA,2020-07-10,15,2020-07-18
ALL/CABA,2020-07-11,14,2020-07-18
ALL/CABA,2020-07-12,12,2020-07-18
ALL/CABA,2020-07-13,18,2020-07-18
ALL/CABA,2020-07-14,17,2020-07-18
ALL/CABA,2020-07-15,7,2020-07-18
ALL/CABA,2020-07-16,7,2020-07-18
ALL/CABA,2020-07-17,1,2020-07-18
ALL/Chaco,2020-03-09,1,2020-07-18
ALL/Chaco,2020-03-14,2,2020-07-18
ALL/Chaco,2020-03-18,1,2020-07-18
ALL/Chaco,2020-03-19,1,2020-07-18
ALL/Chaco,2020-03-25,1,2020-07-18
ALL/Chaco,2020-03-26,1,2020-07-18
ALL/Chaco,2020-03-28,1,2020-07-18
ALL/Chaco,2020-03-31,1,2020-07-18
ALL/Chaco,2020-04-03,1,2020-07-18
ALL/Chaco,2020-04-08,1,2020-07-18
ALL/Chaco,2020-04-10,1,2020-07-18
ALL/Chaco,2020-04-12,2,2020-07-18
ALL/Chaco,2020-04-13,2,2020-07-18
ALL/Chaco,2020-04-15,1,2020-07-18
ALL/Chaco,2020-04-16,1,2020-07-18
ALL/Chaco,2020-04-19,1,2020-07-18
ALL/Chaco,2020-04-20,1,2020-07-18
ALL/Chaco,2020-04-22,2,2020-07-18
ALL/Chaco,2020-04-24,2,2020-07-18
ALL/Chaco,2020-04-25,2,2020-07-18
ALL/Chaco,2020-04-26,2,2020-07-18
ALL/Chaco,2020-04-27,3,2020-07-18
ALL/Chaco,2020-04-29,1,2020-07-18
ALL/Chaco,2020-04-30,1,2020-07-18
ALL/Chaco,2020-05-02,1,2020-07-18
ALL/Chaco,2020-05-03,1,2020-07-18
ALL/Chaco,2020-05-04,1,2020-07-18
ALL/Chaco,2020-05-05,1,2020-07-18
ALL/Chaco,2020-05-06,2,2020-07-18
ALL/Chaco,2020-05-07,1,2020-07-18
ALL/Chaco,2020-05-08,1,2020-07-18
ALL/Chaco,2020-05-09,3,2020-07-18
ALL/Chaco,2020-05-10,2,2020-07-18
ALL/Chaco,2020-05-12,2,2020-07-18
ALL/Chaco,2020-05-13,3,2020-07-18
ALL/Chaco,2020-05-14,4,2020-07-18
ALL/Chaco,2020-05-16,2,2020-07-18
ALL/Chaco,2020-05-17,2,2020-07-18
ALL/Chaco,2020-05-19,2,2020-07-18
ALL/Chaco,2020-05-20,2,2020-07-18
ALL/Chaco,2020-05-21,2,2020-07-18
ALL/Chaco,2020-05-22,2,2020-07-18
ALL/Chaco,2020-05-23,2,2020-07-18
ALL/Chaco,2020-05-24,1,2020-07-18
ALL/Chaco,2020-05-25,3,2020-07-18
ALL/Chaco,2020-05-26,2,2020-07-18
ALL/Chaco,2020-05-27,1,2020-07-18
ALL/Chaco,2020-05-28,1,2020-07-18
ALL/Chaco,2020-05-29,2,2020-07-18
ALL/Chaco,2020-05-30,5,2020-07-18
ALL/Chaco,2020-05-31,4,2020-07-18
ALL/Chaco,2020-06-01,2,2020-07-18
ALL/Chaco,2020-06-02,3,2020-07-18
ALL/Chaco,2020-06-04,3,2020-07-18
ALL/Chaco,2020-06-05,2,2020-07-18
ALL/Chaco,2020-06-06,1,2020-07-18
ALL/Chaco,2020-06-07,5,2020-07-18
ALL/Chaco,2020-06-08,3,2020-07-18
ALL/Chaco,2020-06-09,1,2020-07-18
ALL/Chaco,2020-06-10,2,2020-07-18
ALL/Chaco,2020-06-11,3,2020-07-18
ALL/Chaco,2020-06-12,1,2020-07-18
ALL/Chaco,2020-06-13,2,2020-07-18
ALL/Chaco,2020-06-14,1,2020-07-18
ALL/Chaco,2020-06-15,2,2020-07-18
ALL/Chaco,2020-06-16,5,2020-07-18
ALL/Chaco,2020-06-17,6,2020-07-18
ALL/Chaco,2020-06-18,2,2020-07-18
ALL/Chaco,2020-06-19,1,2020-07-18
ALL/Chaco,2020-06-20,3,2020-07-18
ALL/Chaco,2020-06-22,1,2020-07-18
ALL/Chaco,2020-06-23,2,2020-07-18
ALL/Chaco,2020-06-24,1,2020-07-18
ALL/Chaco,2020-06-28,4,2020-07-18
ALL/Chaco,2020-06-29,2,2020-07-18
ALL/Chaco,2020-06-30,1,2020-07-18
ALL/Chaco,2020-07-01,1,2020-07-18
ALL/Chaco,2020-07-02,1,2020-07-18
ALL/Chaco,2020-07-04,2,2020-07-18
ALL/Chaco,2020-07-05,1,2020-07-18
ALL/Chaco,2020-07-06,3,2020-07-18
ALL/Chaco,2020-07-08,1,2020-07-18
ALL/Chaco,2020-07-12,1,2020-07-18
ALL/Chubut,2020-04-30,1,2020-07-18
ALL/Chubut,2020-05-26,1,2020-07-18
ALL/Chubut,2020-07-02,1,2020-07-18
ALL/Chubut,2020-07-09,1,2020-07-18
ALL/Corrientes,2020-05-02,1,2020-07-18
ALL/Córdoba,2020-03-15,1,2020-07-18
ALL/Córdoba,2020-03-21,1,2020-07-18
ALL/Córdoba,2020-03-24,1,2020-07-18
ALL/Córdoba,2020-03-25,1,2020-07-18
ALL/Córdoba,2020-03-26,2,2020-07-18
ALL/Córdoba,2020-03-27,1,2020-07-18
ALL/Córdoba,2020-03-28,2,2020-07-18
ALL/Córdoba,2020-03-29,1,2020-07-18
ALL/Córdoba,2020-03-30,2,2020-07-18
ALL/Córdoba,2020-04-05,1,2020-07-18
ALL/Córdoba,2020-04-07,1,2020-07-18
ALL/Córdoba,2020-04-08,1,2020-07-18
ALL/Córdoba,2020-04-10,3,2020-07-18
ALL/Córdoba,2020-04-11,1,2020-07-18
ALL/Córdoba,2020-04-13,1,2020-07-18
ALL/Córdoba,2020-04-20,2,2020-07-18
ALL/Córdoba,2020-04-28,1,2020-07-18
ALL/Córdoba,2020-05-01,1,2020-07-18
ALL/Córdoba,2020-05-08,1,2020-07-18
ALL/Córdoba,2020-05-11,1,2020-07-18
ALL/Córdoba,2020-05-14,1,2020-07-18
ALL/Córdoba,2020-05-15,1,2020-07-18
ALL/Córdoba,2020-05-17,1,2020-07-18
ALL/Córdoba,2020-05-19,1,2020-07-18
ALL/Córdoba,2020-05-20,1,2020-07-18
ALL/Córdoba,2020-05-30,1,2020-07-18
ALL/Córdoba,2020-06-27,1,2020-07-18
ALL/Entre Ríos,2020-06-29,1,2020-07-18
ALL/Entre Ríos,2020-07-02,1,2020-07-18
ALL/Entre Ríos,2020-07-05,1,2020-07-18
ALL/Entre Ríos,2020-07-10,1,2020-07-18
ALL/Entre Ríos,2020-07-12,1,2020-07-18
ALL/Jujuy,2020-06-02,1,2020-07-18
ALL/La Rioja,2020-03-23,1,2020-07-18
ALL/La Rioja,2020-04-10,1,2020-07-18
ALL/La Rioja,2020-04-17,1,2020-07-18
ALL/La Rioja,2020-04-22,1,2020-07-18
ALL/La Rioja,2020-06-26,1,2020-07-18
ALL/Mendoza,2020-03-25,1,2020-07-18
ALL/Mendoza,2020-03-26,2,2020-07-18
ALL/Mendoza,2020-03-30,1,2020-07-18
ALL/Mendoza,2020-04-01,3,2020-07-18
ALL/Mendoza,2020-04-02,1,2020-07-18
ALL/Mendoza,2020-04-07,1,2020-07-18
ALL/Mendoza,2020-04-13,1,2020-07-18
ALL/Mendoza,2020-04-15,1,2020-07-18
ALL/Mendoza,2020-06-25,1,2020-07-18
ALL/Mendoza,2020-07-11,1,2020-07-18
ALL/Mendoza,2020-07-12,2,2020-07-18
ALL/Mendoza,2020-07-13,1,2020-07-18
ALL/Mendoza,2020-07-15,1,2020-07-18
ALL/Misiones,2020-04-17,1,2020-07-18
ALL/Misiones,2020-05-27,1,2020-07-18
ALL/Misiones,2020-06-09,1,2020-07-18
ALL/Misiones,2020-06-11,1,2020-07-18
ALL/Misiones,2020-06-23,1,2020-07-18
ALL/Neuquén,2020-03-25,1,2020-07-18
ALL/Neuquén,2020-04-18,1,2020-07-18
ALL/Neuquén,2020-04-24,1,2020-07-18
ALL/Neuquén,2020-06-11,1,2020-07-18
ALL/Neuquén,2020-06-17,2,2020-07-18
ALL/Neuquén,2020-07-02,2,2020-07-18
ALL/Neuquén,2020-07-10,2,2020-07-18
ALL/Neuquén,2020-07-14,1,2020-07-18
ALL/Río Negro,2020-04-02,1,2020-07-18
ALL/Río Negro,2020-04-03,3,2020-07-18
ALL/Río Negro,2020-04-13,1,2020-07-18
ALL/Río Negro,2020-04-14,1,2020-07-18
ALL/Río Negro,2020-04-17,1,2020-07-18
ALL/Río Negro,2020-04-27,1,2020-07-18
ALL/Río Negro,2020-05-02,1,2020-07-18
ALL/Río Negro,2020-05-04,1,2020-07-18
ALL/Río Negro,2020-05-05,1,2020-07-18
ALL/Río Negro,2020-05-14,1,2020-07-18
ALL/Río Negro,2020-05-21,1,2020-07-18
ALL/Río Negro,2020-05-27,1,2020-07-18
ALL/Río Negro,2020-05-31,1,2020-07-18
ALL/Río Negro,2020-06-03,1,2020-07-18
ALL/Río Negro,2020-06-05,1,2020-07-18
ALL/Río Negro,2020-06-09,1,2020-07-18
ALL/Río Negro,2020-06-10,2,2020-07-18
ALL/Río Negro,2020-06-12,1,2020-07-18
ALL/Río Negro,2020-06-15,1,2020-07-18
ALL/Río Negro,2020-06-17,1,2020-07-18
ALL/Río Negro,2020-06-18,1,2020-07-18
ALL/Río Negro,2020-06-19,1,2020-07-18
ALL/Río Negro,2020-06-20,1,2020-07-18
ALL/Río Negro,2020-06-23,1,2020-07-18
ALL/Río Negro,2020-06-26,1,2020-07-18
ALL/Río Negro,2020-06-30,1,2020-07-18
ALL/Río Negro,2020-07-02,1,2020-07-18
ALL/Río Negro,2020-07-04,1,2020-07-18
ALL/Río Negro,2020-07-09,1,2020-07-18
ALL/Río Negro,2020-07-12,1,2020-07-18
ALL/Río Negro,2020-07-13,1,2020-07-18
ALL/Río Negro,2020-07-14,1,2020-07-18
ALL/Salta,2020-07-01,1,2020-07-18
ALL/Salta,2020-07-06,1,2020-07-18
ALL/San Juan,2020-04-09,1,2020-07-18
ALL/Santa Cruz,2020-03-19,1,2020-07-18
ALL/Santa Cruz,2020-03-24,1,2020-07-18
ALL/Santa Cruz,2020-03-26,1,2020-07-18
ALL/Santa Cruz,2020-04-04,1,2020-07-18
ALL/Santa Cruz,2020-04-08,1,2020-07-18
ALL/Santa Cruz,2020-07-04,1,2020-07-18
ALL/Santa Fe,2020-03-28,2,2020-07-18
ALL/Santa Fe,2020-03-29,2,2020-07-18
ALL/Santa Fe,2020-03-30,1,2020-07-18
ALL/Santa Fe,2020-03-31,1,2020-07-18
ALL/Santa Fe,2020-04-01,1,2020-07-18
ALL/Santa Fe,2020-04-05,1,2020-07-18
ALL/Santa Fe,2020-04-11,1,2020-07-18
ALL/Santa Fe,2020-04-14,1,2020-07-18
ALL/Santa Fe,2020-04-18,1,2020-07-18
ALL/Santa Fe,2020-05-24,1,2020-07-18
ALL/Santa Fe,2020-06-19,1,2020-07-18
ALL/Santa Fe,2020-06-29,1,2020-07-18
ALL/Santa Fe,2020-07-02,1,2020-07-18
ALL/Santa Fe,2020-07-03,2,2020-07-18
ALL/Santa Fe,2020-07-04,1,2020-07-18
ALL/Santiago del Estero,2020-04-07,1,2020-07-18
ALL/Tierra del Fuego,2020-03-29,1,2020-07-18
ALL/Tierra del Fuego,2020-03-30,1,2020-07-18
ALL/Tierra del Fuego,2020-06-01,1,2020-07-18
ALL/Tucumán,2020-03-14,1,2020-07-18
ALL/Tucumán,2020-03-18,1,2020-07-18
ALL/Tucumán,2020-03-23,1,2020-07-18
ALL/Tucumán,2020-03-31,1,2020-07-18
ALL/Tucumán,2020-05-24,1,2020-07-18
ALL/Tucumán,2020-05-30,1,2020-07-18
ALL/Tucumán,2020-06-04,1,2020-07-18
ALL/Tucumán,2020-06-11,1,2020-07-18
ALL/Tucumán,2020-06-16,2,2020-07-18
ALL/Buenos Aires,2020-03-09,1,2020-07-19
ALL/Buenos Aires,2020-03-12,1,2020-07-19
ALL/Buenos Aires,2020-03-13,1,2020-07-19
ALL/Buenos Aires,2020-03-14,1,2020-07-19
ALL/Buenos Aires,2020-03-16,1,2020-07-19
ALL/Buenos Aires,2020-03-17,1,2020-07-19
ALL/Buenos Aires,2020-03-18,3,2020-07-19
ALL/Buenos Aires,2020-03-19,1,2020-07-19
ALL/Buenos Aires,2020-03-20,1,2020-07-19
ALL/Buenos Aires,2020-03-21,3,2020-07-19
ALL/Buenos Aires,2020-03-22,3,2020-07-19
ALL/Buenos Aires,2020-03-23,1,2020-07-19
ALL/Buenos Aires,2020-03-24,2,2020-07-19
ALL/Buenos Aires,2020-03-25,3,2020-07-19
ALL/Buenos Aires,2020-03-26,1,2020-07-19
ALL/Buenos Aires,2020-03-27,3,2020-07-19
