LOCATION,fecha_fallecimiento,value,fecha_csv
ALL/CABA,2020-07-07,22,2020-07-22
ALL/CABA,2020-07-08,30,2020-07-22
ALL/CABA,2020-07-09,20,2020-07-22
ALL/CABA,2020-07-10,25,2020-07-22
ALL/CABA,2020-07-11,22,2020-07-22
ALL/CABA,2020-07-12,23,2020-07-22
ALL/CABA,2020-07-13,30,2020-07-22
ALL/CABA,2020-07-14,29,2020-07-22
ALL/CABA,2020-07-15,26,2020-07-22
ALL/CABA,2020-07-16,34,2020-07-22
ALL/CABA,2020-07-17,21,2020-07-22
ALL/CABA,2020-07-18,26,2020-07-22
ALL/CABA,2020-07-19,25,2020-07-22
ALL/CABA,2020-07-20,21,2020-07-22
ALL/CABA,2020-07-21,15,2020-07-22
ALL/CABA,2020-07-22,5,2020-07-22
ALL/Chaco,2020-03-13,1,2020-07-22
ALL/Chaco,2020-03-24,1,2020-07-22
ALL/Chaco,2020-03-25,2,2020-07-22
ALL/Chaco,2020-03-31,1,2020-07-22
ALL/Chaco,2020-04-01,1,2020-07-22
ALL/Chaco,2020-04-02,1,2020-07-22
ALL/Chaco,2020-04-08,1,2020-07-22
ALL/Chaco,2020-04-13,1,2020-07-22
ALL/Chaco,2020-04-14,1,2020-07-22
ALL/Chaco,2020-04-19,1,2020-07-22
ALL/Chaco,2020-04-24,1,2020-07-22
ALL/Chaco,2020-04-27,1,2020-07-22
ALL/Chaco,2020-04-28,1,2020-07-22
ALL/Chaco,2020-05-01,3,2020-07-22
ALL/Chaco,2020-05-02,2,2020-07-22
ALL/Chaco,2020-05-05,1,2020-07-22
ALL/Chaco,2020-05-10,1,2020-07-22
ALL/Chaco,2020-05-11,2,2020-07-22
ALL/Chaco,2020-05-13,1,2020-07-22
ALL/Chaco,2020-05-14,1,2020-07-22
ALL/Chaco,2020-05-15,3,2020-07-22
ALL/Chaco,2020-05-16,2,2020-07-22
ALL/Chaco,2020-05-17,1,2020-07-22
ALL/Chaco,2020-05-18,4,2020-07-22
ALL/Chaco,2020-05-19,1,2020-07-22
ALL/Chaco,2020-05-20,2,2020-07-22
ALL/Chaco,2020-05-22,3,2020-07-22
ALL/Chaco,2020-05-23,1,2020-07-22
ALL/Chaco,2020-05-24,1,2020-07-22
ALL/Chaco,2020-05-25,2,2020-07-22
ALL/Chaco,2020-05-26,1,2020-07-22
ALL/Chaco,2020-05-27,1,2020-07-22
ALL/Chaco,2020-05-28,4,2020-07-22
ALL/Chaco,2020-05-29,2,2020-07-22
ALL/Chaco,2020-05-31,2,2020-07-22
ALL/Chaco,2020-06-01,3,2020-07-22
ALL/Chaco,2020-06-03,1,2020-07-22
ALL/Chaco,2020-06-04,2,2020-07-22
ALL/Chaco,2020-06-05,1,2020-07-22
ALL/Chaco,2020-06-06,1,2020-07-22
ALL/Chaco,2020-06-07,1,2020-07-22
ALL/Chaco,2020-06-08,1,2020-07-22
ALL/Chaco,2020-06-10,2,2020-07-22
ALL/Chaco,2020-06-11,1,2020-07-22
ALL/Chaco,2020-06-12,4,2020-07-22
ALL/Chaco,2020-06-14,5,2020-07-22
ALL/Chaco,2020-06-17,2,2020-07-22
ALL/Chaco,2020-06-18,2,2020-07-22
ALL/Chaco,2020-06-19,8,2020-07-22
ALL/Chaco,2020-06-21,1,2020-07-22
ALL/Chaco,2020-06-22,2,2020-07-22
ALL/Chaco,2020-06-23,2,2020-07-22
ALL/Chaco,2020-06-25,2,2020-07-22
ALL/Chaco,2020-06-26,1,2020-07-22
ALL/Chaco,2020-06-27,2,2020-07-22
ALL/Chaco,2020-06-28,2,2020-07-22
ALL/Chaco,2020-06-29,2,2020-07-22
ALL/Chaco,2020-06-30,1,2020-07-22
ALL/Chaco,2020-07-01,3,2020-07-22
ALL/Chaco,2020-07-02,1,2020-07-22
ALL/Chaco,2020-07-03,3,2020-07-22
ALL/Chaco,2020-07-04,1,2020-07-22
ALL/Chaco,2020-07-05,1,2020-07-22
ALL/Chaco,2020-07-06,1,2020-07-22
ALL/Chaco,2020-07-08,2,2020-07-22
ALL/Chaco,2020-07-09,1,2020-07-22
ALL/Chaco,2020-07-10,1,2020-07-22
ALL/Chaco,2020-07-11,2,2020-07-22
ALL/Chaco,2020-07-12,1,2020-07-22
ALL/Chaco,2020-07-13,2,2020-07-22
ALL/Chaco,2020-07-16,1,2020-07-22
ALL/Chaco,2020-07-18,1,2020-07-22
ALL/Chaco,2020-07-22,1,2020-07-22
ALL/Chubut,2020-06-10,1,2020-07-22
ALL/Chubut,2020-07-09,1,2020-07-22
ALL/Corrientes,2020-07-18,1,2020-07-22
ALL/Córdoba,2020-03-29,1,2020-07-22
ALL/Córdoba,2020-04-05,1,2020-07-22
ALL/Córdoba,2020-04-11,1,2020-07-22
ALL/Córdoba,2020-04-13,1,2020-07-22
ALL/Córdoba,2020-04-15,2,2020-07-22
ALL/Córdoba,2020-04-19,1,2020-07-22
ALL/Córdoba,2020-04-20,2,2020-07-22
ALL/Córdoba,2020-04-22,1,2020-07-22
ALL/Córdoba,2020-04-24,1,2020-07-22
ALL/Córdoba,2020-04-25,1,2020-07-22
ALL/Córdoba,2020-04-27,2,2020-07-22
ALL/Córdoba,2020-05-01,2,2020-07-22
ALL/Córdoba,2020-05-02,3,2020-07-22
ALL/Córdoba,2020-05-04,2,2020-07-22
ALL/Córdoba,2020-05-11,1,2020-07-22
ALL/Córdoba,2020-05-14,2,2020-07-22
ALL/Córdoba,2020-05-17,1,2020-07-22
ALL/Córdoba,2020-05-19,1,2020-07-22
ALL/Córdoba,2020-05-20,1,2020-07-22
ALL/Córdoba,2020-05-24,1,2020-07-22
ALL/Córdoba,2020-05-26,1,2020-07-22
ALL/Córdoba,2020-05-31,1,2020-07-22
ALL/Córdoba,2020-06-03,1,2020-07-22
ALL/Córdoba,2020-06-05,1,2020-07-22
ALL/Córdoba,2020-06-12,1,2020-07-22
ALL/Córdoba,2020-06-14,2,2020-07-22
ALL/Córdoba,2020-06-22,1,2020-07-22
ALL/Córdoba,2020-06-27,1,2020-07-22
ALL/Córdoba,2020-07-16,1,2020-07-22
ALL/Córdoba,2020-07-18,1,2020-07-22
ALL/Córdoba,2020-07-20,2,2020-07-22
ALL/Entre Ríos,2020-07-13,1,2020-07-22
ALL/Entre Ríos,2020-07-14,2,2020-07-22
ALL/Entre Ríos,2020-07-15,1,2020-07-22
ALL/Entre Ríos,2020-07-17,1,2020-07-22
ALL/Entre Ríos,2020-07-21,1,2020-07-22
ALL/Jujuy,2020-06-12,1,2020-07-22
ALL/Jujuy,2020-06-22,1,2020-07-22
ALL/Jujuy,2020-06-28,1,2020-07-22
ALL/Jujuy,2020-07-01,2,2020-07-22
ALL/Jujuy,2020-07-04,1,2020-07-22
ALL/Jujuy,2020-07-05,2,2020-07-22
ALL/Jujuy,2020-07-06,1,2020-07-22
ALL/Jujuy,2020-07-07,1,2020-07-22
ALL/Jujuy,2020-07-08,2,2020-07-22
ALL/Jujuy,2020-07-09,1,2020-07-22
ALL/Jujuy,2020-07-11,2,2020-07-22
ALL/Jujuy,2020-07-12,3,2020-07-22
ALL/Jujuy,2020-07-13,2,2020-07-22
ALL/Jujuy,2020-07-14,2,2020-07-22
ALL/Jujuy,2020-07-15,2,2020-07-22
ALL/Jujuy,2020-07-16,3,2020-07-22
ALL/Jujuy,2020-07-17,2,2020-07-22
ALL/Jujuy,2020-07-18,1,2020-07-22
ALL/Jujuy,2020-07-19,1,2020-07-22
ALL/La Rioja,2020-03-31,1,2020-07-22
ALL/La Rioja,2020-04-13,1,2020-07-22
ALL/La Rioja,2020-04-17,1,2020-07-22
ALL/La Rioja,2020-04-21,2,2020-07-22
ALL/La Rioja,2020-04-22,1,2020-07-22
ALL/La Rioja,2020-05-08,1,2020-07-22
ALL/La Rioja,2020-06-06,1,2020-07-22
ALL/La Rioja,2020-06-29,1,2020-07-22
ALL/La Rioja,2020-07-09,1,2020-07-22
ALL/La Rioja,2020-07-10,1,2020-07-22
ALL/La Rioja,2020-07-14,2,2020-07-22
ALL/La Rioja,2020-07-17,2,2020-07-22
ALL/Mendoza,2020-03-27,1,2020-07-22
ALL/Mendoza,2020-04-01,1,2020-07-22
ALL/Mendoza,2020-04-02,1,2020-07-22
ALL/Mendoza,2020-04-07,1,2020-07-22
ALL/Mendoza,2020-04-14,1,2020-07-22
ALL/Mendoza,2020-04-15,1,2020-07-22
ALL/Mendoza,2020-04-16,1,2020-07-22
ALL/Mendoza,2020-04-19,1,2020-07-22
ALL/Mendoza,2020-04-23,1,2020-07-22
ALL/Mendoza,2020-06-27,1,2020-07-22
ALL/Mendoza,2020-07-15,1,2020-07-22
ALL/Mendoza,2020-07-16,2,2020-07-22
ALL/Mendoza,2020-07-17,2,2020-07-22
ALL/Mendoza,2020-07-18,1,2020-07-22
ALL/Mendoza,2020-07-22,1,2020-07-22
ALL/Misiones,2020-04-23,1,2020-07-22
ALL/Misiones,2020-06-10,1,2020-07-22
ALL/Neuquén,2020-03-26,1,2020-07-22
ALL/Neuquén,2020-03-30,1,2020-07-22
ALL/Neuquén,2020-04-06,1,2020-07-22
ALL/Neuquén,2020-04-08,1,2020-07-22
ALL/Neuquén,2020-04-28,1,2020-07-22
ALL/Neuquén,2020-06-15,1,2020-07-22
ALL/Neuquén,2020-06-17,1,2020-07-22
ALL/Neuquén,2020-06-19,1,2020-07-22
ALL/Neuquén,2020-06-20,1,2020-07-22
ALL/Neuquén,2020-06-23,2,2020-07-22
ALL/Neuquén,2020-06-24,1,2020-07-22
ALL/Neuquén,2020-06-27,1,2020-07-22
ALL/Neuquén,2020-06-28,1,2020-07-22
ALL/Neuquén,2020-07-02,1,2020-07-22
ALL/Neuquén,2020-07-03,2,2020-07-22
ALL/Neuquén,2020-07-04,2,2020-07-22
ALL/Neuquén,2020-07-05,1,2020-07-22
ALL/Neuquén,2020-07-10,1,2020-07-22
ALL/Neuquén,2020-07-14,1,2020-07-22
ALL/Río Negro,2020-04-09,1,2020-07-22
ALL/Río Negro,2020-04-13,1,2020-07-22
ALL/Río Negro,2020-04-19,1,2020-07-22
ALL/Río Negro,2020-04-20,2,2020-07-22
ALL/Río Negro,2020-04-25,1,2020-07-22
ALL/Río Negro,2020-04-29,1,2020-07-22
ALL/Río Negro,2020-05-03,1,2020-07-22
ALL/Río Negro,2020-05-06,1,2020-07-22
ALL/Río Negro,2020-05-10,1,2020-07-22
ALL/Río Negro,2020-05-13,1,2020-07-22
ALL/Río Negro,2020-05-16,1,2020-07-22
ALL/Río Negro,2020-05-19,1,2020-07-22
ALL/Río Negro,2020-05-21,1,2020-07-22
ALL/Río Negro,2020-05-22,2,2020-07-22
ALL/Río Negro,2020-05-25,1,2020-07-22
ALL/Río Negro,2020-06-03,2,2020-07-22
ALL/Río Negro,2020-06-06,1,2020-07-22
ALL/Río Negro,2020-06-07,1,2020-07-22
ALL/Río Negro,2020-06-08,2,2020-07-22
ALL/Río Negro,2020-06-10,1,2020-07-22
ALL/Río Negro,2020-06-11,1,2020-07-22
ALL/Río Negro,2020-06-12,1,2020-07-22
ALL/Río Negro,2020-06-13,1,2020-07-22
ALL/Río Negro,2020-06-15,1,2020-07-22
ALL/Río Negro,2020-06-17,3,2020-07-22
ALL/Río Negro,2020-06-18,1,2020-07-22
ALL/Río Negro,2020-06-19,1,2020-07-22
ALL/Río Negro,2020-06-20,1,2020-07-22
ALL/Río Negro,2020-06-21,2,2020-07-22
ALL/Río Negro,2020-06-22,2,2020-07-22
ALL/Río Negro,2020-06-23,1,2020-07-22
ALL/Río Negro,2020-06-24,1,2020-07-22
ALL/Río Negro,2020-07-05,3,2020-07-22
ALL/Río Negro,2020-07-06,2,2020-07-22
ALL/Río Negro,2020-07-08,1,2020-07-22
ALL/Río Negro,2020-07-09,1,2020-07-22
ALL/Río Negro,2020-07-10,3,2020-07-22
ALL/Río Negro,2020-07-13,1,2020-07-22
ALL/Río Negro,2020-07-14,2,2020-07-22
ALL/Río Negro,2020-07-16,1,2020-07-22
ALL/Río Negro,2020-07-17,2,2020-07-22
ALL/Río Negro,2020-07-19,3,2020-07-22
ALL/Río Negro,2020-07-20,1,2020-07-22
ALL/Río Negro,2020-07-21,1,2020-07-22
ALL/Salta,2020-07-02,1,2020-07-22
ALL/Salta,2020-07-09,1,2020-07-22
ALL/Santa Fe,2020-04-01,1,2020-07-22
ALL/Santa Fe,2020-04-09,1,2020-07-22
ALL/Santa Fe,2020-05-07,1,2020-07-22
ALL/Santa Fe,2020-06-15,1,2020-07-22
ALL/Santa Fe,2020-07-03,1,2020-07-22
ALL/Santa Fe,2020-07-04,1,2020-07-22
ALL/Santa Fe,2020-07-08,1,2020-07-22
ALL/Santa Fe,2020-07-15,1,2020-07-22
ALL/Santa Fe,2020-07-17,1,2020-07-22
ALL/Tierra del Fuego,2020-06-17,1,2020-07-22
ALL/Tucumán,2020-03-29,1,2020-07-22
ALL/Tucumán,2020-03-30,1,2020-07-22
ALL/Tucumán,2020-04-01,1,2020-07-22
ALL/Tucumán,2020-04-08,1,2020-07-22
ALL/Tucumán,2020-06-08,1,2020-07-22
ALL/Buenos Aires,2020-03-21,1,2020-07-23
ALL/Buenos Aires,2020-03-24,2,2020-07-23
ALL/Buenos Aires,2020-03-26,3,2020-07-23
ALL/Buenos Aires,2020-03-28,1,2020-07-23
ALL/Buenos Aires,2020-03-29,1,2020-07-23
ALL/Buenos Aires,2020-03-30,1,2020-07-23
ALL/Buenos Aires,2020-03-31,1,2020-07-23
ALL/Buenos Aires,2020-04-01,2,2020-07-23
ALL/Buenos Aires,2020-04-02,3,2020-07-23
ALL/Buenos Aires,2020-04-03,3,2020-07-23
ALL/Buenos Aires,2020-04-05,3,2020-07-23
ALL/Buenos Aires,2020-04-06,1,2020-07-23
ALL/Buenos Aires,2020-04-07,4,2020-07-23
ALL/Buenos Aires,2020-04-08,6,2020-07-23
ALL/Buenos Aires,2020-04-09,2,2020-07-23
ALL/Buenos Aires,2020-04-10,4,2020-07-23
ALL/Buenos Aires,2020-04-11,1,2020-07-23
ALL/Buenos Aires,2020-04-12,3,2020-07-23
ALL/Buenos Aires,2020-04-13,2,2020-07-23
ALL/Buenos Aires,2020-04-14,1,2020-07-23
ALL/Buenos Aires,2020-04-15,3,2020-07-23
ALL/Buenos Aires,2020-04-16,3,2020-07-23
ALL/Buenos Aires,2020-04-17,2,2020-07-23
ALL/Buenos Aires,2020-04-18,4,2020-07-23
ALL/Buenos Aires,2020-04-19,2,2020-07-23
ALL/Buenos Aires,2020-04-20,2,2020-07-23
ALL/Buenos Aires,2020-04-21,3,2020-07-23
ALL/Buenos Aires,2020-04-22,6,2020-07-23
ALL/Buenos Aires,2020-04-23,4,2020-07-23
ALL/Buenos Aires,2020-04-24,5,2020-07-23
ALL/Buenos Aires,2020-04-25,3,2020-07-23
ALL/Buenos Aires,2020-04-26,3,2020-07-23
ALL/Buenos Aires,2020-04-27,5,2020-07-23
ALL/Buenos Aires,2020-04-28,3,2020-07-23
ALL/Buenos Aires,2020-04-29,1,2020-07-23
ALL/Buenos Aires,2020-04-30,4,2020-07-23
ALL/Buenos Aires,2020-05-01,6,2020-07-23
ALL/Buenos Aires,2020-05-02,2,2020-07-23
ALL/Buenos Aires,2020-05-03,5,2020-07-23
ALL/Buenos Aires,2020-05-04,2,2020-07-23
ALL/Buenos Aires,2020-05-05,1,2020-07-23
ALL/Buenos Aires,2020-05-06,7,2020-07-23
ALL/Buenos Aires,2020-05-07,7,2020-07-23
ALL/Buenos Aires,2020-05-08,4,2020-07-23
ALL/Buenos Aires,2020-05-09,3,2020-07-23
ALL/Buenos Aires,2020-05-10,5,2020-07-23
ALL/Buenos Aires,2020-05-11,5,2020-07-23
ALL/Buenos Aires,2020-05-12,2,2020-07-23
ALL/Buenos Aires,2020-05-13,4,2020-07-23
ALL/Buenos Aires,2020-05-14,5,2020-07-23
ALL/Buenos Aires,2020-05-15,7,2020-07-23
ALL/Buenos Aires,2020-05-16,4,2020-07-23
ALL/Buenos Aires,2020-05-17,1,2020-07-23
ALL/Buenos Aires,2020-05-18,6,2020-07-23
ALL/Buenos Aires,2020-05-19,4,2020-07-23
ALL/Buenos Aires,2020-05-20,5,2020-07-23
ALL/Buenos Aires,2020-05-21,7,2020-07-23
ALL/Buenos Aires,2020-05-22,6,2020-07-23
ALL/Buenos Aires,2020-05-23,4,2020-07-23
ALL/Buenos Aires,2020-05-24,4,2020-07-23
ALL/Buenos Aires,2020-05-25,4,2020-07-23
ALL/Buenos Aires,2020-05-26,4,2020-07-23
ALL/Buenos Aires,2020-05-27,7,2020-07-23
ALL/Buenos Aires,2020-05-28,6,2020-07-23
ALL/Buenos Aires,2020-05-29,5,2020-07-23
ALL/Buenos Aires,2020-05-30,6,2020-07-23
ALL/Buenos Aires,2020-05-31,8,2020-07-23
ALL/Buenos Aires,2020-06-01,10,2020-07-23
ALL/Buenos Aires,2020-06-02,7,2020-07-23
ALL/Buenos Aires,2020-06-03,11,2020-07-23
ALL/Buenos Aires,2020-06-04,8,2020-07-23
ALL/Buenos Aires,2020-06-05,5,2020-07-23
ALL/Buenos Aires,2020-06-06,8,2020-07-23
ALL/Buenos Aires,2020-06-07,13,2020-07-23
ALL/Buenos Aires,2020-06-08,15,2020-07-23
ALL/Buenos Aires,2020-06-09,5,2020-07-23
ALL/Buenos Aires,2020-06-10,9,2020-07-23
ALL/Buenos Aires,2020-06-11,9,2020-07-23
ALL/Buenos Aires,2020-06-12,12,2020-07-23
ALL/Buenos Aires,2020-06-13,3,2020-07-23
ALL/Buenos Aires,2020-06-14,11,2020-07-23
ALL/Buenos Aires,2020-06-15,14,2020-07-23
ALL/Buenos Aires,2020-06-16,9,2020-07-23
ALL/Buenos Aires,2020-06-17,14,2020-07-23
ALL/Buenos Aires,2020-06-18,10,2020-07-23
ALL/Buenos Aires,2020-06-19,11,2020-07-23
ALL/Buenos Aires,2020-06-20,5,2020-07-23
ALL/Buenos Aires,2020-06-21,10,2020-07-23
ALL/Buenos Aires,2020-06-22,14,2020-07-23
ALL/Buenos Aires,2020-06-23,15,2020-07-23
ALL/Buenos Aires,2020-06-24,20,2020-07-23
ALL/Buenos Aires,2020-06-25,22,2020-07-23
ALL/Buenos Aires,2020-06-26,18,2020-07-23
ALL/Buenos Aires,2020-06-27,21,2020-07-23
ALL/Buenos Aires,2020-06-28,20,2020-07-23
ALL/Buenos Aires,2020-06-29,13,2020-07-23
ALL/Buenos Aires,2020-06-30,25,2020-07-23
ALL/Buenos Aires,2020-07-01,38,2020-07-23
ALL/Buenos Aires,2020-07-02,19,2020-07-23
ALL/Buenos Aires,2020-07-03,28,2020-07-23
ALL/Buenos Aires,2020-07-04,30,2020-07-23
ALL/Buenos Aires,2020-07-05,25,2020-07-23
ALL/Buenos Aires,2020-07-06,17,2020-07-23
ALL/Buenos Aires,2020-07-07,25,2020-07-23
ALL/Buenos Aires,2020-07-08,27,2020-07-23
ALL/Buenos Aires,2020-07-09,15,2020-07-23
ALL/Buenos Aires,2020-07-10,30,2020-07-23
ALL/Buenos Aires,2020-07-11,27,2020-07-23
ALL/Buenos Aires,2020-07-12,21,2020-07-23
ALL/Buenos Aires,2020-07-13,28,2020-07-23
ALL/Buenos Aires,2020-07-14,33,2020-07-23
ALL/Buenos Aires,2020-07-15,34,2020-07-23
ALL/Buenos Aires,2020-07-16,27,2020-07-23
ALL/Buenos Aires,2020-07-17,18,2020-07-23
ALL/Buenos Aires,2020-07-18,24,2020-07-23
ALL/Buenos Aires,2020-07-19,29,2020-07-23
ALL/Buenos Aires,2020-07-20,31,2020-07-23
ALL/Buenos Aires,2020-07-21,30,2020-07-23
ALL/Buenos Aires,2020-07-22,27,2020-07-23
ALL/Buenos Aires,2020-07-23,4,2020-07-23
ALL/CABA,2020-03-07,1,2020-07-23
ALL/CABA,2020-03-18,1,2020-07-23
ALL/CABA,2020-03-25,2,2020-07-23
ALL/CABA,2020-03-27,1,2020-07-23
ALL/CABA,2020-03-28,1,2020-07-23
ALL/CABA,2020-04-01,1,2020-07-23
ALL/CABA,2020-04-04,3,2020-07-23
ALL/CABA,2020-04-05,5,2020-07-23
ALL/CABA,2020-04-06,5,2020-07-23
ALL/CABA,2020-04-07,1,2020-07-23
ALL/CABA,2020-04-08,2,2020-07-23
ALL/CABA,2020-04-09,4,2020-07-23
ALL/CABA,2020-04-10,1,2020-07-23
ALL/CABA,2020-04-11,3,2020-07-23
ALL/CABA,2020-04-12,1,2020-07-23
ALL/CABA,2020-04-13,1,2020-07-23
ALL/CABA,2020-04-14,6,2020-07-23
ALL/CABA,2020-04-15,2,2020-07-23
ALL/CABA,2020-04-16,3,2020-07-23
ALL/CABA,2020-04-17,2,2020-07-23
ALL/CABA,2020-04-19,1,2020-07-23
ALL/CABA,2020-04-20,1,2020-07-23
ALL/CABA,2020-04-21,3,2020-07-23
ALL/CABA,2020-04-22,2,2020-07-23
ALL/CABA,2020-04-23,2,2020-07-23
ALL/CABA,2020-04-24,6,2020-07-23
ALL/CABA,2020-04-25,5,2020-07-23
ALL/CABA,2020-04-26,3,2020-07-23
ALL/CABA,2020-04-27,4,2020-07-23
ALL/CABA,2020-04-28,6,2020-07-23
ALL/CABA,2020-04-29,8,2020-07-23
ALL/CABA,2020-04-30,5,2020-07-23
ALL/CABA,2020-05-01,9,2020-07-23
ALL/CABA,2020-05-02,3,2020-07-23
ALL/CABA,2020-05-03,2,2020-07-23
ALL/CABA,2020-05-04,3,2020-07-23
ALL/CABA,2020-05-05,3,2020-07-23
ALL/CABA,2020-05-06,1,2020-07-23
ALL/CABA,2020-05-07,2,2020-07-23
ALL/CABA,2020-05-08,2,2020-07-23
ALL/CABA,2020-05-09,5,2020-07-23
ALL/CABA,2020-05-10,2,2020-07-23
ALL/CABA,2020-05-11,5,2020-07-23
ALL/CABA,2020-05-12,3,2020-07-23
ALL/CABA,2020-05-13,6,2020-07-23
ALL/CABA,2020-05-14,1,2020-07-23
ALL/CABA,2020-05-15,4,2020-07-23
ALL/CABA,2020-05-16,1,2020-07-23
ALL/CABA,2020-05-17,8,2020-07-23
ALL/CABA,2020-05-18,4,2020-07-23
ALL/CABA,2020-05-19,1,2020-07-23
ALL/CABA,2020-05-20,5,2020-07-23
ALL/CABA,2020-05-21,7,2020-07-23
ALL/CABA,2020-05-22,4,2020-07-23
ALL/CABA,2020-05-23,3,2020-07-23
ALL/CABA,2020-05-24,5,2020-07-23
ALL/CABA,2020-05-25,8,2020-07-23
ALL/CABA,2020-05-26,4,2020-07-23
ALL/CABA,2020-05-27,4,2020-07-23
ALL/CABA,2020-05-28,3,2020-07-23
ALL/CABA,2020-05-29,7,2020-07-23
ALL/CABA,2020-05-30,10,2020-07-23
ALL/CABA,2020-05-31,2,2020-07-23
ALL/CABA,2020-06-01,5,2020-07-23
ALL/CABA,2020-06-02,6,2020-07-23
ALL/CABA,2020-06-03,14,2020-07-23
ALL/CABA,2020-06-04,16,2020-07-23
ALL/CABA,2020-06-05,11,2020-07-23
ALL/CABA,2020-06-06,17,2020-07-23
ALL/CABA,2020-06-07,7,2020-07-23
ALL/CABA,2020-06-08,14,2020-07-23
ALL/CABA,2020-06-09,12,2020-07-23
ALL/CABA,2020-06-10,12,2020-07-23
ALL/CABA,2020-06-11,14,2020-07-23
ALL/CABA,2020-06-12,8,2020-07-23
ALL/CABA,2020-06-13,10,2020-07-23
ALL/CABA,2020-06-14,19,2020-07-23
ALL/CABA,2020-06-15,9,2020-07-23
ALL/CABA,2020-06-16,13,2020-07-23
ALL/CABA,2020-06-17,12,2020-07-23
ALL/CABA,2020-06-18,18,2020-07-23
ALL/CABA,2020-06-19,9,2020-07-23
ALL/CABA,2020-06-20,15,2020-07-23
ALL/CABA,2020-06-21,15,2020-07-23
ALL/CABA,2020-06-22,13,2020-07-23
ALL/CABA,2020-06-23,18,2020-07-23
ALL/CABA,2020-06-24,16,2020-07-23
ALL/CABA,2020-06-25,15,2020-07-23
ALL/CABA,2020-06-26,20,2020-07-23
ALL/CABA,2020-06-27,19,2020-07-23
ALL/CABA,2020-06-28,10,2020-07-23
ALL/CABA,2020-06-29,11,2020-07-23
ALL/CABA,2020-06-30,13,2020-07-23
ALL/CABA,2020-07-01,18,2020-07-23
ALL/CABA,2020-07-02,26,2020-07-23
ALL/CABA,2020-07-03,19,2020-07-23
ALL/CABA,2020-07-04,17,2020-07-23
ALL/CABA,2020-07-05,21,2020-07-23
ALL/CABA,2020-07-06,18,2020-07-23
ALL/CABA,2020-07-07,22,2020-07-23
ALL/CABA,2020-07-08,30,2020-07-23
ALL/CABA,2020-07-09,20,2020-07-23
ALL/CABA,2020-07-10,26,2020-07-23
ALL/CABA,2020-07-11,22,2020-07-23
ALL/CABA,2020-07-12,25,2020-07-23
ALL/CABA,2020-07-13,30,2020-07-23
ALL/CABA,2020-07-14,31,2020-07-23
ALL/CABA,2020-07-15,27,2020-07-23
ALL/CABA,2020-07-16,36,2020-07-23
ALL/CABA,2020-07-17,24,2020-07-23
ALL/CABA,2020-07-18,28,2020-07-23
ALL/CABA,2020-07-19,26,2020-07-23
ALL/CABA,2020-07-20,23,2020-07-23
ALL/CABA,2020-07-21,27,2020-07-23
ALL/CABA,2020-07-22,19,2020-07-23
ALL/CABA,2020-07-23,12,2020-07-23
ALL/Chaco,2020-03-13,1,2020-07-23
ALL/Chaco,2020-03-24,1,2020-07-23
ALL/Chaco,2020-03-25,2,2020-07-23
ALL/Chaco,2020-03-31,1,2020-07-23
ALL/Chaco,2020-04-01,1,2020-07-23
ALL/Chaco,2020-04-02,1,2020-07-23
ALL/Chaco,2020-04-08,1,2020-07-23
ALL/Chaco,2020-04-13,1,2020-07-23
ALL/Chaco,2020-04-14,1,2020-07-23
ALL/Chaco,2020-04-19,1,2020-07-23
ALL/Chaco,2020-04-24,1,2020-07-23
ALL/Chaco,2020-04-27,1,2020-07-23
ALL/Chaco,2020-04-28,1,2020-07-23
ALL/Chaco,2020-05-01,3,2020-07-23
ALL/Chaco,2020-05-02,2,2020-07-23
ALL/Chaco,2020-05-05,1,2020-07-23
ALL/Chaco,2020-05-10,1,2020-07-23
ALL/Chaco,2020-05-11,2,2020-07-23
ALL/Chaco,2020-05-13,1,2020-07-23
ALL/Chaco,2020-05-14,1,2020-07-23
ALL/Chaco,2020-05-15,3,2020-07-23
ALL/Chaco,2020-05-16,2,2020-07-23
ALL/Chaco,2020-05-17,1,2020-07-23
ALL/Chaco,2020-05-18,4,2020-07-23
ALL/Chaco,2020-05-19,1,2020-07-23
ALL/Chaco,2020-05-20,2,2020-07-23
ALL/Chaco,2020-05-22,3,2020-07-23
ALL/Chaco,2020-05-23,1,2020-07-23
ALL/Chaco,2020-05-24,1,2020-07-23
ALL/Chaco,2020-05-25,2,2020-07-23
ALL/Chaco,2020-05-26,1,2020-07-23
ALL/Chaco,2020-05-27,1,2020-07-23
ALL/Chaco,2020-05-28,4,2020-07-23
ALL/Chaco,2020-05-29,2,2020-07-23
ALL/Chaco,2020-05-31,2,2020-07-23
ALL/Chaco,2020-06-01,3,2020-07-23
ALL/Chaco,2020-06-03,1,2020-07-23
ALL/Chaco,2020-06-04,2,2020-07-23
ALL/Chaco,2020-06-05,1,2020-07-23
ALL/Chaco,2020-06-06,1,2020-07-23
ALL/Chaco,2020-06-07,1,2020-07-23
ALL/Chaco,2020-06-08,1,2020-07-23
ALL/Chaco,2020-06-10,2,2020-07-23
ALL/Chaco,2020-06-11,1,2020-07-23
ALL/Chaco,2020-06-12,4,2020-07-23
ALL/Chaco,2020-06-14,5,2020-07-23
ALL/Chaco,2020-06-17,2,2020-07-23
ALL/Chaco,2020-06-18,2,2020-07-23
ALL/Chaco,2020-06-19,8,2020-07-23
ALL/Chaco,2020-06-21,1,2020-07-23
