LOCATION,fecha_fallecimiento,value,fecha_csv
ALL,2020-04-27,12,2020-07-13
ALL,2020-04-28,11,2020-07-13
ALL,2020-04-29,10,2020-07-13
ALL,2020-04-30,9,2020-07-13
ALL,2020-05-01,20,2020-07-13
ALL,2020-05-02,10,2020-07-13
ALL,2020-05-03,8,2020-07-13
ALL,2020-05-04,7,2020-07-13
ALL,2020-05-05,5,2020-07-13
ALL,2020-05-06,9,2020-07-13
ALL,2020-05-07,10,2020-07-13
ALL,2020-05-08,7,2020-07-13
ALL,2020-05-09,7,2020-07-13
ALL,2020-05-10,9,2020-07-13
ALL,2020-05-11,13,2020-07-13
ALL,2020-05-12,5,2020-07-13
ALL,2020-05-13,12,2020-07-13
ALL,2020-05-14,9,2020-07-13
ALL,2020-05-15,14,2020-07-13
ALL,2020-05-16,8,2020-07-13
ALL,2020-05-17,11,2020-07-13
ALL,2020-05-18,14,2020-07-13
ALL,2020-05-19,8,2020-07-13
ALL,2020-05-20,13,2020-07-13
ALL,2020-05-21,15,2020-07-13
ALL,2020-05-22,15,2020-07-13
ALL,2020-05-23,8,2020-07-13
ALL,2020-05-24,11,2020-07-13
ALL,2020-05-25,15,2020-07-13
ALL,2020-05-26,10,2020-07-13
ALL,2020-05-27,12,2020-07-13
ALL,2020-05-28,13,2020-07-13
ALL,2020-05-29,13,2020-07-13
ALL,2020-05-30,16,2020-07-13
ALL,2020-05-31,13,2020-07-13
ALL,2020-06-01,18,2020-07-13
ALL,2020-06-02,13,2020-07-13
ALL,2020-06-03,28,2020-07-13
ALL,2020-06-04,26,2020-07-13
ALL,2020-06-05,18,2020-07-13
ALL,2020-06-06,25,2020-07-13
ALL,2020-06-07,21,2020-07-13
ALL,2020-06-08,33,2020-07-13
ALL,2020-06-09,17,2020-07-13
ALL,2020-06-10,26,2020-07-13
ALL,2020-06-11,25,2020-07-13
ALL,2020-06-12,27,2020-07-13
ALL,2020-06-13,14,2020-07-13
ALL,2020-06-14,36,2020-07-13
ALL,2020-06-15,25,2020-07-13
ALL,2020-06-16,22,2020-07-13
ALL,2020-06-17,33,2020-07-13
ALL,2020-06-18,31,2020-07-13
ALL,2020-06-19,29,2020-07-13
ALL,2020-06-20,21,2020-07-13
ALL,2020-06-21,26,2020-07-13
ALL,2020-06-22,31,2020-07-13
ALL,2020-06-23,38,2020-07-13
ALL,2020-06-24,36,2020-07-13
ALL,2020-06-25,38,2020-07-13
ALL,2020-06-26,34,2020-07-13
ALL,2020-06-27,43,2020-07-13
ALL,2020-06-28,33,2020-07-13
ALL,2020-06-29,25,2020-07-13
ALL,2020-06-30,36,2020-07-13
ALL,2020-07-01,51,2020-07-13
ALL,2020-07-02,42,2020-07-13
ALL,2020-07-03,50,2020-07-13
ALL,2020-07-04,48,2020-07-13
ALL,2020-07-05,45,2020-07-13
ALL,2020-07-06,31,2020-07-13
ALL,2020-07-07,44,2020-07-13
ALL,2020-07-08,49,2020-07-13
ALL,2020-07-09,27,2020-07-13
ALL,2020-07-10,43,2020-07-13
ALL,2020-07-11,21,2020-07-13
ALL,2020-07-12,23,2020-07-13
ALL,2020-07-13,10,2020-07-13
ALL,2020-03-07,1,2020-07-14
ALL,2020-03-13,1,2020-07-14
ALL,2020-03-18,1,2020-07-14
ALL,2020-03-21,1,2020-07-14
ALL,2020-03-24,3,2020-07-14
ALL,2020-03-25,4,2020-07-14
ALL,2020-03-26,4,2020-07-14
ALL,2020-03-27,2,2020-07-14
ALL,2020-03-28,2,2020-07-14
ALL,2020-03-29,3,2020-07-14
ALL,2020-03-30,3,2020-07-14
ALL,2020-03-31,3,2020-07-14
ALL,2020-04-01,7,2020-07-14
ALL,2020-04-02,5,2020-07-14
ALL,2020-04-03,3,2020-07-14
ALL,2020-04-04,3,2020-07-14
ALL,2020-04-05,9,2020-07-14
ALL,2020-04-06,7,2020-07-14
ALL,2020-04-07,6,2020-07-14
ALL,2020-04-08,11,2020-07-14
ALL,2020-04-09,8,2020-07-14
ALL,2020-04-10,4,2020-07-14
ALL,2020-04-11,5,2020-07-14
ALL,2020-04-12,4,2020-07-14
ALL,2020-04-13,7,2020-07-14
ALL,2020-04-14,9,2020-07-14
ALL,2020-04-15,8,2020-07-14
ALL,2020-04-16,7,2020-07-14
ALL,2020-04-17,5,2020-07-14
ALL,2020-04-18,4,2020-07-14
ALL,2020-04-19,7,2020-07-14
ALL,2020-04-20,7,2020-07-14
ALL,2020-04-21,8,2020-07-14
ALL,2020-04-22,10,2020-07-14
ALL,2020-04-23,8,2020-07-14
ALL,2020-04-24,13,2020-07-14
ALL,2020-04-25,10,2020-07-14
ALL,2020-04-26,6,2020-07-14
ALL,2020-04-27,12,2020-07-14
ALL,2020-04-28,11,2020-07-14
ALL,2020-04-29,10,2020-07-14
ALL,2020-04-30,9,2020-07-14
ALL,2020-05-01,20,2020-07-14
ALL,2020-05-02,10,2020-07-14
ALL,2020-05-03,8,2020-07-14
ALL,2020-05-04,7,2020-07-14
ALL,2020-05-05,5,2020-07-14
ALL,2020-05-06,9,2020-07-14
ALL,2020-05-07,10,2020-07-14
ALL,2020-05-08,7,2020-07-14
ALL,2020-05-09,7,2020-07-14
ALL,2020-05-10,9,2020-07-14
ALL,2020-05-11,13,2020-07-14
ALL,2020-05-12,5,2020-07-14
ALL,2020-05-13,12,2020-07-14
ALL,2020-05-14,9,2020-07-14
ALL,2020-05-15,14,2020-07-14
ALL,2020-05-16,8,2020-07-14
ALL,2020-05-17,11,2020-07-14
ALL,2020-05-18,14,2020-07-14
ALL,2020-05-19,8,2020-07-14
ALL,2020-05-20,13,2020-07-14
ALL,2020-05-21,15,2020-07-14
ALL,2020-05-22,15,2020-07-14
ALL,2020-05-23,8,2020-07-14
ALL,2020-05-24,11,2020-07-14
ALL,2020-05-25,15,2020-07-14
ALL,2020-05-26,10,2020-07-14
ALL,2020-05-27,12,2020-07-14
ALL,2020-05-28,13,2020-07-14
ALL,2020-05-29,13,2020-07-14
ALL,2020-05-30,16,2020-07-14
ALL,2020-05-31,13,2020-07-14
ALL,2020-06-01,18,2020-07-14
ALL,2020-06-02,13,2020-07-14
ALL,2020-06-03,28,2020-07-14
ALL,2020-06-04,26,2020-07-14
ALL,2020-06-05,18,2020-07-14
ALL,2020-06-06,25,2020-07-14
ALL,2020-06-07,21,2020-07-14
ALL,2020-06-08,33,2020-07-14
ALL,2020-06-09,17,2020-07-14
ALL,2020-06-10,26,2020-07-14
ALL,2020-06-11,25,2020-07-14
ALL,2020-06-12,27,2020-07-14
ALL,2020-06-13,14,2020-07-14
ALL,2020-06-14,36,2020-07-14
ALL,2020-06-15,25,2020-07-14
ALL,2020-06-16,22,2020-07-14
ALL,2020-06-17,33,2020-07-14
ALL,2020-06-18,31,2020-07-14
ALL,2020-06-19,29,2020-07-14
ALL,2020-06-20,21,2020-07-14
ALL,2020-06-21,26,2020-07-14
ALL,2020-06-22,31,2020-07-14
ALL,2020-06-23,38,2020-07-14
ALL,2020-06-24,36,2020-07-14
ALL,2020-06-25,38,2020-07-14
ALL,2020-06-26,34,2020-07-14
ALL,2020-06-27,43,2020-07-14
ALL,2020-06-28,33,2020-07-14
ALL,2020-06-29,25,2020-07-14
ALL,2020-06-30,36,2020-07-14
ALL,2020-07-01,53,2020-07-14
ALL,2020-07-02,42,2020-07-14
ALL,2020-07-03,52,2020-07-14
ALL,2020-07-04,49,2020-07-14
ALL,2020-07-05,45,2020-07-14
ALL,2020-07-06,33,2020-07-14
ALL,2020-07-07,45,2020-07-14
ALL,2020-07-08,52,2020-07-14
ALL,2020-07-09,29,2020-07-14
ALL,2020-07-10,48,2020-07-14
ALL,2020-07-11,29,2020-07-14
ALL,2020-07-12,30,2020-07-14
ALL,2020-07-13,35,2020-07-14
ALL,2020-07-14,7,2020-07-14
ALL,2020-03-07,1,2020-07-15
ALL,2020-03-13,1,2020-07-15
ALL,2020-03-18,1,2020-07-15
ALL,2020-03-21,1,2020-07-15
ALL,2020-03-24,3,2020-07-15
ALL,2020-03-25,4,2020-07-15
ALL,2020-03-26,4,2020-07-15
ALL,2020-03-27,2,2020-07-15
ALL,2020-03-28,2,2020-07-15
ALL,2020-03-29,3,2020-07-15
ALL,2020-03-30,3,2020-07-15
ALL,2020-03-31,3,2020-07-15
ALL,2020-04-01,7,2020-07-15
ALL,2020-04-02,5,2020-07-15
ALL,2020-04-03,3,2020-07-15
ALL,2020-04-04,3,2020-07-15
ALL,2020-04-05,9,2020-07-15
ALL,2020-04-06,7,2020-07-15
ALL,2020-04-07,6,2020-07-15
ALL,2020-04-08,11,2020-07-15
ALL,2020-04-09,8,2020-07-15
ALL,2020-04-10,4,2020-07-15
ALL,2020-04-11,5,2020-07-15
ALL,2020-04-12,4,2020-07-15
ALL,2020-04-13,7,2020-07-15
ALL,2020-04-14,9,2020-07-15
ALL,2020-04-15,8,2020-07-15
ALL,2020-04-16,7,2020-07-15
ALL,2020-04-17,5,2020-07-15
ALL,2020-04-18,4,2020-07-15
ALL,2020-04-19,7,2020-07-15
ALL,2020-04-20,7,2020-07-15
ALL,2020-04-21,8,2020-07-15
ALL,2020-04-22,10,2020-07-15
ALL,2020-04-23,8,2020-07-15
ALL,2020-04-24,13,2020-07-15
ALL,2020-04-25,10,2020-07-15
ALL,2020-04-26,6,2020-07-15
ALL,2020-04-27,12,2020-07-15
ALL,2020-04-28,11,2020-07-15
ALL,2020-04-29,10,2020-07-15
ALL,2020-04-30,9,2020-07-15
ALL,2020-05-01,20,2020-07-15
ALL,2020-05-02,10,2020-07-15
ALL,2020-05-03,8,2020-07-15
ALL,2020-05-04,7,2020-07-15
ALL,2020-05-05,5,2020-07-15
ALL,2020-05-06,9,2020-07-15
ALL,2020-05-07,10,2020-07-15
ALL,2020-05-08,7,2020-07-15
ALL,2020-05-09,7,2020-07-15
ALL,2020-05-10,9,2020-07-15
ALL,2020-05-11,13,2020-07-15
ALL,2020-05-12,5,2020-07-15
ALL,2020-05-13,12,2020-07-15
ALL,2020-05-14,9,2020-07-15
ALL,2020-05-15,14,2020-07-15
ALL,2020-05-16,8,2020-07-15
ALL,2020-05-17,11,2020-07-15
ALL,2020-05-18,14,2020-07-15
ALL,2020-05-19,8,2020-07-15
ALL,2020-05-20,13,2020-07-15
ALL,2020-05-21,15,2020-07-15
ALL,2020-05-22,15,2020-07-15
ALL,2020-05-23,8,2020-07-15
ALL,2020-05-24,11,2020-07-15
ALL,2020-05-25,15,2020-07-15
ALL,2020-05-26,10,2020-07-15
ALL,2020-05-27,12,2020-07-15
ALL,2020-05-28,13,2020-07-15
ALL,2020-05-29,13,2020-07-15
ALL,2020-05-30,16,2020-07-15
ALL,2020-05-31,13,2020-07-15
ALL,2020-06-01,18,2020-07-15
ALL,2020-06-02,13,2020-07-15
ALL,2020-06-03,29,2020-07-15
ALL,2020-06-04,26,2020-07-15
ALL,2020-06-05,18,2020-07-15
ALL,2020-06-06,25,2020-07-15
ALL,2020-06-07,21,2020-07-15
ALL,2020-06-08,33,2020-07-15
ALL,2020-06-09,17,2020-07-15
ALL,2020-06-10,26,2020-07-15
ALL,2020-06-11,25,2020-07-15
ALL,2020-06-12,27,2020-07-15
ALL,2020-06-13,14,2020-07-15
ALL,2020-06-14,36,2020-07-15
ALL,2020-06-15,25,2020-07-15
ALL,2020-06-16,22,2020-07-15
ALL,2020-06-17,33,2020-07-15
ALL,2020-06-18,31,2020-07-15
ALL,2020-06-19,29,2020-07-15
ALL,2020-06-20,21,2020-07-15
ALL,2020-06-21,27,2020-07-15
ALL,2020-06-22,31,2020-07-15
ALL,2020-06-23,38,2020-07-15
ALL,2020-06-24,36,2020-07-15
ALL,2020-06-25,38,2020-07-15
ALL,2020-06-26,36,2020-07-15
ALL,2020-06-27,45,2020-07-15
ALL,2020-06-28,33,2020-07-15
ALL,2020-06-29,26,2020-07-15
ALL,2020-06-30,37,2020-07-15
ALL,2020-07-01,54,2020-07-15
ALL,2020-07-02,44,2020-07-15
ALL,2020-07-03,52,2020-07-15
ALL,2020-07-04,49,2020-07-15
ALL,2020-07-05,45,2020-07-15
ALL,2020-07-06,33,2020-07-15
ALL,2020-07-07,45,2020-07-15
ALL,2020-07-08,54,2020-07-15
ALL,2020-07-09,32,2020-07-15
ALL,2020-07-10,54,2020-07-15
ALL,2020-07-11,36,2020-07-15
ALL,2020-07-12,32,2020-07-15
ALL,2020-07-13,45,2020-07-15
ALL,2020-07-14,38,2020-07-15
ALL,2020-07-15,10,2020-07-15
ALL,2020-03-07,1,2020-07-16
ALL,2020-03-13,1,2020-07-16
ALL,2020-03-18,1,2020-07-16
ALL,2020-03-21,1,2020-07-16
ALL,2020-03-24,3,2020-07-16
ALL,2020-03-25,4,2020-07-16
ALL,2020-03-26,4,2020-07-16
ALL,2020-03-27,2,2020-07-16
ALL,2020-03-28,2,2020-07-16
ALL,2020-03-29,3,2020-07-16
ALL,2020-03-30,3,2020-07-16
ALL,2020-03-31,3,2020-07-16
ALL,2020-04-01,7,2020-07-16
ALL,2020-04-02,5,2020-07-16
ALL,2020-04-03,3,2020-07-16
ALL,2020-04-04,3,2020-07-16
ALL,2020-04-05,9,2020-07-16
ALL,2020-04-06,7,2020-07-16
ALL,2020-04-07,6,2020-07-16
ALL,2020-04-08,11,2020-07-16
ALL,2020-04-09,8,2020-07-16
ALL,2020-04-10,4,2020-07-16
ALL,2020-04-11,5,2020-07-16
ALL,2020-04-12,4,2020-07-16
ALL,2020-04-13,7,2020-07-16
ALL,2020-04-14,9,2020-07-16
ALL,2020-04-15,8,2020-07-16
ALL,2020-04-16,7,2020-07-16
ALL,2020-04-17,5,2020-07-16
ALL,2020-04-18,4,2020-07-16
ALL,2020-04-19,7,2020-07-16
ALL,2020-04-20,7,2020-07-16
ALL,2020-04-21,8,2020-07-16
ALL,2020-04-22,10,2020-07-16
ALL,2020-04-23,8,2020-07-16
ALL,2020-04-24,13,2020-07-16
ALL,2020-04-25,10,2020-07-16
ALL,2020-04-26,6,2020-07-16
ALL,2020-04-27,12,2020-07-16
ALL,2020-04-28,11,2020-07-16
ALL,2020-04-29,10,2020-07-16
ALL,2020-04-30,9,2020-07-16
ALL,2020-05-01,20,2020-07-16
ALL,2020-05-02,10,2020-07-16
ALL,2020-05-03,8,2020-07-16
ALL,2020-05-04,7,2020-07-16
ALL,2020-05-05,5,2020-07-16
ALL,2020-05-06,9,2020-07-16
ALL,2020-05-07,10,2020-07-16
ALL,2020-05-08,7,2020-07-16
ALL,2020-05-09,7,2020-07-16
ALL,2020-05-10,9,2020-07-16
ALL,2020-05-11,13,2020-07-16
ALL,2020-05-12,5,2020-07-16
ALL,2020-05-13,12,2020-07-16
ALL,2020-05-14,9,2020-07-16
ALL,2020-05-15,14,2020-07-16
ALL,2020-05-16,8,2020-07-16
ALL,2020-05-17,11,2020-07-16
ALL,2020-05-18,14,2020-07-16
ALL,2020-05-19,8,2020-07-16
ALL,2020-05-20,13,2020-07-16
ALL,2020-05-21,15,2020-07-16
ALL,2020-05-22,15,2020-07-16
ALL,2020-05-23,8,2020-07-16
ALL,2020-05-24,11,2020-07-16
ALL,2020-05-25,15,2020-07-16
ALL,2020-05-26,10,2020-07-16
ALL,2020-05-27,12,2020-07-16
ALL,2020-05-28,13,2020-07-16
ALL,2020-05-29,14,2020-07-16
ALL,2020-05-30,16,2020-07-16
ALL,2020-05-31,13,2020-07-16
ALL,2020-06-01,18,2020-07-16
ALL,2020-06-02,13,2020-07-16
ALL,2020-06-03,29,2020-07-16
ALL,2020-06-04,26,2020-07-16
ALL,2020-06-05,18,2020-07-16
ALL,2020-06-06,25,2020-07-16
ALL,2020-06-07,21,2020-07-16
ALL,2020-06-08,33,2020-07-16
ALL,2020-06-09,17,2020-07-16
ALL,2020-06-10,26,2020-07-16
ALL,2020-06-11,25,2020-07-16
ALL,2020-06-12,27,2020-07-16
ALL,2020-06-13,14,2020-07-16
ALL,2020-06-14,36,2020-07-16
ALL,2020-06-15,25,2020-07-16
ALL,2020-06-16,22,2020-07-16
ALL,2020-06-17,33,2020-07-16
ALL,2020-06-18,31,2020-07-16
ALL,2020-06-19,29,2020-07-16
ALL,2020-06-20,21,2020-07-16
ALL,2020-06-21,27,2020-07-16
ALL,2020-06-22,31,2020-07-16
ALL,2020-06-23,38,2020-07-16
ALL,2020-06-24,36,2020-07-16
ALL,2020-06-25,38,2020-07-16
ALL,2020-06-26,36,2020-07-16
ALL,2020-06-27,45,2020-07-16
ALL,2020-06-28,33,2020-07-16
ALL,2020-06-29,26,2020-07-16
ALL,2020-06-30,37,2020-07-16
ALL,2020-07-01,55,2020-07-16
ALL,2020-07-02,44,2020-07-16
ALL,2020-07-03,52,2020-07-16
ALL,2020-07-04,49,2020-07-16
ALL,2020-07-05,47,2020-07-16
ALL,2020-07-06,33,2020-07-16
ALL,2020-07-07,45,2020-07-16
ALL,2020-07-08,54,2020-07-16
ALL,2020-07-09,34,2020-07-16
ALL,2020-07-10,55,2020-07-16
ALL,2020-07-11,38,2020-07-16
ALL,2020-07-12,32,2020-07-16
ALL,2020-07-13,48,2020-07-16
ALL,2020-07-14,50,2020-07-16
ALL,2020-07-15,33,2020-07-16
ALL,2020-07-16,15,2020-07-16
ALL,2020-03-07,1,2020-07-17
ALL,2020-03-13,1,2020-07-17
ALL,2020-03-18,1,2020-07-17
ALL,2020-03-21,1,2020-07-17
ALL,2020-03-24,3,2020-07-17
ALL,2020-03-25,4,2020-07-17
ALL,2020-03-26,4,2020-07-17
ALL,2020-03-27,2,2020-07-17
ALL,2020-03-28,2,2020-07-17
ALL,2020-03-29,3,2020-07-17
ALL,2020-03-30,3,2020-07-17
ALL,2020-03-31,3,2020-07-17
ALL,2020-04-01,7,2020-07-17
ALL,2020-04-02,5,2020-07-17
ALL,2020-04-03,3,2020-07-17
ALL,2020-04-04,3,2020-07-17
ALL,2020-04-05,9,2020-07-17
ALL,2020-04-06,7,2020-07-17
ALL,2020-04-07,6,2020-07-17
ALL,2020-04-08,11,2020-07-17
ALL,2020-04-09,8,2020-07-17
ALL,2020-04-10,5,2020-07-17
ALL,2020-04-11,5,2020-07-17
ALL,2020-04-12,4,2020-07-17
ALL,2020-04-13,7,2020-07-17
ALL,2020-04-14,9,2020-07-17
ALL,2020-04-15,8,2020-07-17
ALL,2020-04-16,7,2020-07-17
ALL,2020-04-17,5,2020-07-17
ALL,2020-04-18,4,2020-07-17
ALL,2020-04-19,7,2020-07-17
ALL,2020-04-20,7,2020-07-17
ALL,2020-04-21,8,2020-07-17
ALL,2020-04-22,10,2020-07-17
ALL,2020-04-23,8,2020-07-17
ALL,2020-04-24,13,2020-07-17
ALL,2020-04-25,10,2020-07-17
ALL,2020-04-26,6,2020-07-17
ALL,2020-04-27,12,2020-07-17
ALL,2020-04-28,11,2020-07-17
ALL,2020-04-29,10,2020-07-17
ALL,2020-04-30,9,2020-07-17
ALL,2020-05-01,20,2020-07-17
ALL,2020-05-02,10,2020-07-17
ALL,2020-05-03,8,2020-07-17
ALL,2020-05-04,7,2020-07-17
ALL,2020-05-05,5,2020-07-17
ALL,2020-05-06,9,2020-07-17
ALL,2020-05-07,10,2020-07-17
ALL,2020-05-08,7,2020-07-17
ALL,2020-05-09,7,2020-07-17
ALL,2020-05-10,9,2020-07-17
ALL,2020-05-11,13,2020-07-17
ALL,2020-05-12,5,2020-07-17
ALL,2020-05-13,12,2020-07-17
ALL,2020-05-14,9,2020-07-17
ALL,2020-05-15,14,2020-07-17
ALL,2020-05-16,8,2020-07-17
ALL,2020-05-17,11,2020-07-17
ALL,2020-05-18,14,2020-07-17
ALL,2020-05-19,8,2020-07-17
ALL,2020-05-20,13,2020-07-17
ALL,2020-05-21,15,2020-07-17
ALL,2020-05-22,15,2020-07-17
ALL,2020-05-23,8,2020-07-17
ALL,2020-05-24,11,2020-07-17
ALL,2020-05-25,15,2020-07-17
ALL,2020-05-26,10,2020-07-17
ALL,2020-05-27,12,2020-07-17
ALL,2020-05-28,13,2020-07-17
ALL,2020-05-29,14,2020-07-17
ALL,2020-05-30,16,2020-07-17
ALL,2020-05-31,13,2020-07-17
ALL,2020-06-01,18,2020-07-17
ALL,2020-06-02,13,2020-07-17
ALL,2020-06-03,29,2020-07-17
ALL,2020-06-04,26,2020-07-17
ALL,2020-06-05,18,2020-07-17
ALL,2020-06-06,25,2020-07-17
ALL,2020-06-07,21,2020-07-17
ALL,2020-06-08,33,2020-07-17
ALL,2020-06-09,17,2020-07-17
ALL,2020-06-10,26,2020-07-17
ALL,2020-06-11,25,2020-07-17
ALL,2020-06-12,27,2020-07-17
ALL,2020-06-13,14,2020-07-17
ALL,2020-06-14,36,2020-07-17
ALL,2020-06-15,26,2020-07-17
ALL,2020-06-16,22,2020-07-17
ALL,2020-06-17,33,2020-07-17
ALL,2020-06-18,31,2020-07-17
ALL,2020-06-19,30,2020-07-17
ALL,2020-06-20,21,2020-07-17
ALL,2020-06-21,27,2020-07-17
ALL,2020-06-22,31,2020-07-17
ALL,2020-06-23,38,2020-07-17
ALL,2020-06-24,36,2020-07-17
ALL,2020-06-25,38,2020-07-17
ALL,2020-06-26,36,2020-07-17
ALL,2020-06-27,45,2020-07-17
ALL,2020-06-28,33,2020-07-17
ALL,2020-06-29,26,2020-07-17
ALL,2020-06-30,37,2020-07-17
ALL,2020-07-01,56,2020-07-17
ALL,2020-07-02,45,2020-07-17
ALL,2020-07-03,52,2020-07-17
ALL,2020-07-04,49,2020-07-17
ALL,2020-07-05,47,2020-07-17
ALL,2020-07-06,35,2020-07-17
ALL,2020-07-07,45,2020-07-17
ALL,2020-07-08,54,2020-07-17
ALL,2020-07-09,34,2020-07-17
ALL,2020-07-10,55,2020-07-17
ALL,2020-07-11,38,2020-07-17
ALL,2020-07-12,35,2020-07-17
ALL,2020-07-13,55,2020-07-17
ALL,2020-07-14,56,2020-07-17
ALL,2020-07-15,43,2020-07-17
ALL,2020-07-16,40,2020-07-17
ALL,2020-07-17,8,2020-07-17
ALL,2020-03-07,1,2020-07-18
ALL,2020-03-13,1,2020-07-18
ALL,2020-03-18,1,2020-07-18
ALL,2020-03-21,1,2020-07-18
ALL,2020-03-24,3,2020-07-18
ALL,2020-03-25,4,2020-07-18
ALL,2020-03-26,4,2020-07-18
ALL,2020-03-27,2,2020-07-18
ALL,2020-03-28,2,2020-07-18
ALL,2020-03-29,3,2020-07-18
ALL,2020-03-30,3,2020-07-18
ALL,2020-03-31,3,2020-07-18
ALL,2020-04-01,7,2020-07-18
ALL,2020-04-02,5,2020-07-18
ALL,2020-04-03,3,2020-07-18
ALL,2020-04-04,3,2020-07-18
ALL,2020-04-05,9,2020-07-18
ALL,2020-04-06,7,2020-07-18
ALL,2020-04-07,6,2020-07-18
ALL,2020-04-08,11,2020-07-18
ALL,2020-04-09,8,2020-07-18
ALL,2020-04-10,5,2020-07-18
ALL,2020-04-11,5,2020-07-18
ALL,2020-04-12,4,2020-07-18
ALL,2020-04-13,7,2020-07-18
ALL,2020-04-14,9,2020-07-18
ALL,2020-04-15,8,2020-07-18
ALL,2020-04-16,7,2020-07-18
ALL,2020-04-17,5,2020-07-18
ALL,2020-04-18,4,2020-07-18
ALL,2020-04-19,7,2020-07-18
ALL,2020-04-20,7,2020-07-18
ALL,2020-04-21,8,2020-07-18
ALL,2020-04-22,10,2020-07-18
ALL,2020-04-23,8,2020-07-18
ALL,2020-04-24,13,2020-07-18
ALL,2020-04-25,10,2020-07-18
ALL,2020-04-26,6,2020-07-18
ALL,2020-04-27,12,2020-07-18
ALL,2020-04-28,11,2020-07-18
ALL,2020-04-29,10,2020-07-18
ALL,2020-04-30,9,2020-07-18
ALL,2020-05-01,20,2020-07-18
ALL,2020-05-02,10,2020-07-18
ALL,2020-05-03,8,2020-07-18
ALL,2020-05-04,7,2020-07-18
ALL,2020-05-05,5,2020-07-18
ALL,2020-05-06,9,2020-07-18
ALL,2020-05-07,10,2020-07-18
ALL,2020-05-08,7,2020-07-18
ALL,2020-05-09,7,2020-07-18
ALL,2020-05-10,9,2020-07-18
ALL,2020-05-11,13,2020-07-18
ALL,2020-05-12,5,2020-07-18
ALL,2020-05-13,12,2020-07-18
ALL,2020-05-14,9,2020-07-18
ALL,2020-05-15,14,2020-07-18
ALL,2020-05-16,8,2020-07-18
ALL,2020-05-17,11,2020-07-18
ALL,2020-05-18,14,2020-07-18
ALL,2020-05-19,8,2020-07-18
ALL,2020-05-20,13,2020-07-18
ALL,2020-05-21,15,2020-07-18
ALL,2020-05-22,15,2020-07-18
ALL,2020-05-23,8,2020-07-18
ALL,2020-05-24,11,2020-07-18
ALL,2020-05-25,15,2020-07-18
ALL,2020-05-26,10,2020-07-18
ALL,2020-05-27,12,2020-07-18
ALL,2020-05-28,13,2020-07-18
ALL,2020-05-29,14,2020-07-18
ALL,2020-05-30,16,2020-07-18
ALL,2020-05-31,13,2020-07-18
ALL,2020-06-01,18,2020-07-18
ALL,2020-06-02,13,2020-07-18
ALL,2020-06-03,29,2020-07-18
ALL,2020-06-04,26,2020-07-18
ALL,2020-06-05,18,2020-07-18
ALL,2020-06-06,26,2020-07-18
ALL,2020-06-07,22,2020-07-18
ALL,2020-06-08,33,2020-07-18
ALL,2020-06-09,17,2020-07-18
ALL,2020-06-10,26,2020-07-18
ALL,2020-06-11,25,2020-07-18
ALL,2020-06-12,27,2020-07-18
ALL,2020-06-13,14,2020-07-18
ALL,2020-06-14,36,2020-07-18
ALL,2020-06-15,26,2020-07-18
ALL,2020-06-16,22,2020-07-18
ALL,2020-06-17,33,2020-07-18
ALL,2020-06-18,31,2020-07-18
ALL,2020-06-19,30,2020-07-18
ALL,2020-06-20,21,2020-07-18
ALL,2020-06-21,27,2020-07-18
ALL,2020-06-22,31,2020-07-18
ALL,2020-06-23,38,2020-07-18
ALL,2020-06-24,36,2020-07-18
ALL,2020-06-25,39,2020-07-18
ALL,2020-06-26,38,2020-07-18
ALL,2020-06-27,45,2020-07-18
ALL,2020-06-28,33,2020-07-18
ALL,2020-06-29,26,2020-07-18
ALL,2020-06-30,38,2020-07-18
ALL,2020-07-01,57,2020-07-18
ALL,2020-07-02,45,2020-07-18
ALL,2020-07-03,52,2020-07-18
ALL,2020-07-04,49,2020-07-18
ALL,2020-07-05,48,2020-07-18
ALL,2020-07-06,35,2020-07-18
ALL,2020-07-07,45,2020-07-18
ALL,2020-07-08,57,2020-07-18
ALL,2020-07-09,34,2020-07-18
ALL,2020-07-10,55,2020-07-18
ALL,2020-07-11,40,2020-07-18
ALL,2020-07-12,35,2020-07-18
ALL,2020-07-13,56,2020-07-18
ALL,2020-07-14,60,2020-07-18
ALL,2020-07-15,49,2020-07-18
ALL,2020-07-16,45,2020-07-18
ALL,2020-07-17,16,2020-07-18
ALL,2020-07-18,5,2020-07-18
ALL,2020-03-07,1,2020-07-19
ALL,2020-03-13,1,2020-07-19
ALL,2020-03-18,1,2020-07-19
ALL,2020-03-21,1,2020-07-19
ALL,2020-03-24,3,2020-07-19
ALL,2020-03-25,4,2020-07-19
ALL,2020-03-26,4,2020-07-19
ALL,2020-03-27,2,2020-07-19
ALL,2020-03-28,2,2020-07-19
ALL,2020-03-29,3,2020-07-19
ALL,2020-03-30,3,2020-07-19
ALL,2020-03-31,3,2020-07-19
ALL,2020-04-01,7,2020-07-19
ALL,2020-04-02,5,2020-07-19
ALL,2020-04-03,3,2020-07-19
ALL,2020-04-04,3,2020-07-19
ALL,2020-04-05,9,2020-07-19
ALL,2020-04-06,7,2020-07-19
ALL,2020-04-07,6,2020-07-19
ALL,2020-04-08,11,2020-07-19
ALL,2020-04-09,8,2020-07-19
ALL,2020-04-10,5,2020-07-19
ALL,2020-04-11,5,2020-07-19
ALL,2020-04-12,4,2020-07-19
ALL,2020-04-13,7,2020-07-19
