LOCATION,fecha_fallecimiento,value,fecha_csv
ALL/COMUNA 9,2020-07-24,1,2020-07-27
ALL/COMUNA 9,2020-07-26,1,2020-07-27
ALL/Cainguás,2020-06-10,1,2020-07-27
ALL/Campana,2020-03-26,1,2020-07-27
ALL/Campana,2020-04-02,1,2020-07-27
ALL/Campana,2020-04-03,1,2020-07-27
ALL/Campana,2020-06-04,1,2020-07-27
ALL/Campana,2020-06-14,1,2020-07-27
ALL/Campana,2020-06-26,1,2020-07-27
ALL/Campana,2020-07-11,2,2020-07-27
ALL/Campana,2020-07-25,1,2020-07-27
ALL/Campana,2020-07-26,1,2020-07-27
ALL/Capital,2020-03-30,1,2020-07-27
ALL/Capital,2020-03-31,1,2020-07-27
ALL/Capital,2020-04-01,1,2020-07-27
ALL/Capital,2020-04-02,1,2020-07-27
ALL/Capital,2020-04-08,1,2020-07-27
ALL/Capital,2020-04-13,1,2020-07-27
ALL/Capital,2020-04-15,1,2020-07-27
ALL/Capital,2020-04-17,1,2020-07-27
ALL/Capital,2020-04-21,1,2020-07-27
ALL/Capital,2020-04-22,1,2020-07-27
ALL/Capital,2020-04-24,1,2020-07-27
ALL/Capital,2020-05-02,3,2020-07-27
ALL/Capital,2020-05-04,1,2020-07-27
ALL/Capital,2020-05-08,1,2020-07-27
ALL/Capital,2020-05-11,1,2020-07-27
ALL/Capital,2020-05-14,1,2020-07-27
ALL/Capital,2020-05-17,1,2020-07-27
ALL/Capital,2020-05-19,1,2020-07-27
ALL/Capital,2020-05-20,1,2020-07-27
ALL/Capital,2020-05-24,1,2020-07-27
ALL/Capital,2020-05-31,1,2020-07-27
ALL/Capital,2020-06-12,1,2020-07-27
ALL/Capital,2020-06-14,2,2020-07-27
ALL/Capital,2020-06-29,1,2020-07-27
ALL/Capital,2020-07-09,2,2020-07-27
ALL/Capital,2020-07-10,1,2020-07-27
ALL/Capital,2020-07-14,2,2020-07-27
ALL/Capital,2020-07-17,2,2020-07-27
ALL/Capital,2020-07-18,2,2020-07-27
ALL/Capital,2020-07-19,1,2020-07-27
ALL/Capital,2020-07-24,1,2020-07-27
ALL/Capital,2020-07-26,2,2020-07-27
ALL/Carmen de Areco,2020-06-27,1,2020-07-27
ALL/Caseros,2020-07-25,1,2020-07-27
ALL/Castellanos,2020-04-09,1,2020-07-27
ALL/Cañuelas,2020-03-24,1,2020-07-27
ALL/Cañuelas,2020-06-18,1,2020-07-27
ALL/Cañuelas,2020-06-26,2,2020-07-27
ALL/Chascomús,2020-07-19,1,2020-07-27
ALL/Chascomús,2020-07-21,1,2020-07-27
ALL/Chascomús,2020-07-23,1,2020-07-27
ALL/Chivilcoy,2020-06-26,1,2020-07-27
ALL/Chivilcoy,2020-07-06,1,2020-07-27
ALL/Chivilcoy,2020-07-16,1,2020-07-27
ALL/Cochinoca,2020-07-11,1,2020-07-27
ALL/Cochinoca,2020-07-17,1,2020-07-27
ALL/Collón Curá,2020-07-03,1,2020-07-27
ALL/Colón,2020-04-19,1,2020-07-27
ALL/Colón,2020-04-20,2,2020-07-27
ALL/Colón,2020-04-22,1,2020-07-27
ALL/Colón,2020-04-25,1,2020-07-27
ALL/Colón,2020-04-27,2,2020-07-27
ALL/Colón,2020-05-01,1,2020-07-27
ALL/Colón,2020-05-04,1,2020-07-27
ALL/Colón,2020-05-14,1,2020-07-27
ALL/Colón,2020-06-03,1,2020-07-27
ALL/Colón,2020-06-05,1,2020-07-27
ALL/Colón,2020-06-22,1,2020-07-27
ALL/Colón,2020-06-27,1,2020-07-27
ALL/Colón,2020-07-16,1,2020-07-27
ALL/Comandante Fernández,2020-06-21,1,2020-07-27
ALL/Comandante Fernández,2020-06-23,1,2020-07-27
ALL/Comandante Fernández,2020-06-28,1,2020-07-27
ALL/Comandante Fernández,2020-07-04,1,2020-07-27
ALL/Comandante Fernández,2020-07-10,1,2020-07-27
ALL/Confluencia,2020-03-31,1,2020-07-27
ALL/Confluencia,2020-04-28,1,2020-07-27
ALL/Confluencia,2020-06-15,1,2020-07-27
ALL/Confluencia,2020-06-17,1,2020-07-27
ALL/Confluencia,2020-06-19,1,2020-07-27
ALL/Confluencia,2020-06-23,2,2020-07-27
ALL/Confluencia,2020-06-24,1,2020-07-27
ALL/Confluencia,2020-06-27,1,2020-07-27
ALL/Confluencia,2020-06-28,1,2020-07-27
ALL/Confluencia,2020-07-02,1,2020-07-27
ALL/Confluencia,2020-07-03,1,2020-07-27
ALL/Confluencia,2020-07-04,2,2020-07-27
ALL/Confluencia,2020-07-05,1,2020-07-27
ALL/Confluencia,2020-07-10,1,2020-07-27
ALL/Confluencia,2020-07-14,1,2020-07-27
ALL/Confluencia,2020-07-23,1,2020-07-27
ALL/Constitución,2020-05-07,1,2020-07-27
ALL/Coronel de Marina L. Rosales,2020-07-14,1,2020-07-27
ALL/Coronel de Marina L. Rosales,2020-07-23,1,2020-07-27
ALL/Diamante,2020-07-21,1,2020-07-27
ALL/Dr. Manuel Belgrano,2020-07-01,1,2020-07-27
ALL/Dr. Manuel Belgrano,2020-07-07,1,2020-07-27
ALL/Dr. Manuel Belgrano,2020-07-09,1,2020-07-27
ALL/Dr. Manuel Belgrano,2020-07-12,1,2020-07-27
ALL/Dr. Manuel Belgrano,2020-07-15,1,2020-07-27
ALL/El Carmen,2020-06-22,1,2020-07-27
ALL/El Carmen,2020-07-05,2,2020-07-27
ALL/El Carmen,2020-07-12,2,2020-07-27
ALL/El Carmen,2020-07-13,1,2020-07-27
ALL/El Carmen,2020-07-15,1,2020-07-27
ALL/El Carmen,2020-07-17,1,2020-07-27
ALL/El Carmen,2020-07-18,1,2020-07-27
ALL/Ensenada,2020-06-16,1,2020-07-27
ALL/Ensenada,2020-06-17,1,2020-07-27
ALL/Ensenada,2020-06-24,1,2020-07-27
ALL/Escalante,2020-07-09,1,2020-07-27
ALL/Escobar,2020-04-08,1,2020-07-27
ALL/Escobar,2020-04-17,1,2020-07-27
ALL/Escobar,2020-04-22,1,2020-07-27
ALL/Escobar,2020-04-27,3,2020-07-27
ALL/Escobar,2020-04-28,1,2020-07-27
ALL/Escobar,2020-04-30,1,2020-07-27
ALL/Escobar,2020-05-01,2,2020-07-27
ALL/Escobar,2020-05-07,1,2020-07-27
ALL/Escobar,2020-05-11,1,2020-07-27
ALL/Escobar,2020-05-17,1,2020-07-27
ALL/Escobar,2020-05-22,2,2020-07-27
ALL/Escobar,2020-05-26,1,2020-07-27
ALL/Escobar,2020-05-30,1,2020-07-27
ALL/Escobar,2020-05-31,1,2020-07-27
ALL/Escobar,2020-06-01,1,2020-07-27
ALL/Escobar,2020-06-30,1,2020-07-27
ALL/Escobar,2020-07-01,2,2020-07-27
ALL/Escobar,2020-07-05,1,2020-07-27
ALL/Escobar,2020-07-06,3,2020-07-27
ALL/Escobar,2020-07-09,1,2020-07-27
ALL/Escobar,2020-07-10,1,2020-07-27
ALL/Escobar,2020-07-11,1,2020-07-27
ALL/Escobar,2020-07-13,2,2020-07-27
ALL/Escobar,2020-07-17,1,2020-07-27
ALL/Escobar,2020-07-18,1,2020-07-27
ALL/Escobar,2020-07-19,1,2020-07-27
ALL/Escobar,2020-07-20,1,2020-07-27
ALL/Escobar,2020-07-21,1,2020-07-27
ALL/Escobar,2020-07-24,3,2020-07-27
ALL/Esteban Echeverría,2020-06-06,1,2020-07-27
ALL/Esteban Echeverría,2020-06-10,1,2020-07-27
ALL/Esteban Echeverría,2020-06-17,3,2020-07-27
ALL/Esteban Echeverría,2020-06-20,2,2020-07-27
ALL/Esteban Echeverría,2020-06-23,1,2020-07-27
ALL/Esteban Echeverría,2020-06-30,1,2020-07-27
ALL/Esteban Echeverría,2020-07-01,1,2020-07-27
ALL/Esteban Echeverría,2020-07-03,1,2020-07-27
ALL/Esteban Echeverría,2020-07-04,1,2020-07-27
ALL/Esteban Echeverría,2020-07-09,1,2020-07-27
ALL/Esteban Echeverría,2020-07-10,1,2020-07-27
ALL/Esteban Echeverría,2020-07-11,2,2020-07-27
ALL/Esteban Echeverría,2020-07-14,1,2020-07-27
ALL/Esteban Echeverría,2020-07-17,2,2020-07-27
ALL/Esteban Echeverría,2020-07-18,2,2020-07-27
ALL/Esteban Echeverría,2020-07-20,3,2020-07-27
ALL/Esteban Echeverría,2020-07-22,2,2020-07-27
ALL/Esteban Echeverría,2020-07-26,1,2020-07-27
ALL/Exaltación de la Cruz,2020-04-20,1,2020-07-27
ALL/Exaltación de la Cruz,2020-04-24,1,2020-07-27
ALL/Exaltación de la Cruz,2020-06-14,1,2020-07-27
ALL/Exaltación de la Cruz,2020-07-21,1,2020-07-27
ALL/Exaltación de la Cruz,2020-07-24,1,2020-07-27
ALL/Ezeiza,2020-05-19,1,2020-07-27
ALL/Ezeiza,2020-05-31,1,2020-07-27
ALL/Ezeiza,2020-06-06,1,2020-07-27
ALL/Ezeiza,2020-06-21,1,2020-07-27
ALL/Ezeiza,2020-06-27,1,2020-07-27
ALL/Ezeiza,2020-06-28,1,2020-07-27
ALL/Ezeiza,2020-06-30,1,2020-07-27
ALL/Ezeiza,2020-07-15,1,2020-07-27
ALL/Ezeiza,2020-07-21,2,2020-07-27
ALL/Ezeiza,2020-07-22,1,2020-07-27
ALL/Ezeiza,2020-07-25,1,2020-07-27
ALL/Ezeiza,2020-07-26,1,2020-07-27
ALL/Federación,2020-07-14,1,2020-07-27
ALL/Florencio Varela,2020-03-29,1,2020-07-27
ALL/Florencio Varela,2020-04-07,1,2020-07-27
ALL/Florencio Varela,2020-04-12,1,2020-07-27
ALL/Florencio Varela,2020-04-21,1,2020-07-27
ALL/Florencio Varela,2020-05-07,1,2020-07-27
ALL/Florencio Varela,2020-05-21,1,2020-07-27
ALL/Florencio Varela,2020-05-28,1,2020-07-27
ALL/Florencio Varela,2020-06-07,1,2020-07-27
ALL/Florencio Varela,2020-06-09,1,2020-07-27
ALL/Florencio Varela,2020-06-10,1,2020-07-27
ALL/Florencio Varela,2020-06-11,1,2020-07-27
ALL/Florencio Varela,2020-06-12,1,2020-07-27
ALL/Florencio Varela,2020-06-16,1,2020-07-27
ALL/Florencio Varela,2020-06-19,1,2020-07-27
ALL/Florencio Varela,2020-06-22,1,2020-07-27
ALL/Florencio Varela,2020-06-27,2,2020-07-27
ALL/Florencio Varela,2020-06-29,1,2020-07-27
ALL/Florencio Varela,2020-06-30,1,2020-07-27
ALL/Florencio Varela,2020-07-01,4,2020-07-27
ALL/Florencio Varela,2020-07-02,2,2020-07-27
ALL/Florencio Varela,2020-07-03,1,2020-07-27
ALL/Florencio Varela,2020-07-04,1,2020-07-27
ALL/Florencio Varela,2020-07-05,2,2020-07-27
ALL/Florencio Varela,2020-07-08,1,2020-07-27
ALL/Florencio Varela,2020-07-11,1,2020-07-27
ALL/Florencio Varela,2020-07-13,2,2020-07-27
ALL/Florencio Varela,2020-07-14,3,2020-07-27
ALL/Florencio Varela,2020-07-15,1,2020-07-27
ALL/Florencio Varela,2020-07-16,1,2020-07-27
ALL/Florencio Varela,2020-07-19,1,2020-07-27
ALL/Florencio Varela,2020-07-21,4,2020-07-27
ALL/Florencio Varela,2020-07-22,2,2020-07-27
ALL/Florencio Varela,2020-07-23,1,2020-07-27
ALL/Florencio Varela,2020-07-26,1,2020-07-27
ALL/General Alvarado,2020-06-06,1,2020-07-27
ALL/General Angel V. Peñaloza,2020-04-21,1,2020-07-27
ALL/General Las Heras,2020-06-24,1,2020-07-27
ALL/General López,2020-07-03,1,2020-07-27
ALL/General López,2020-07-08,1,2020-07-27
ALL/General López,2020-07-15,1,2020-07-27
ALL/General Paz,2020-07-08,1,2020-07-27
ALL/General Pueyrredón,2020-03-24,1,2020-07-27
ALL/General Pueyrredón,2020-03-28,1,2020-07-27
ALL/General Pueyrredón,2020-06-01,1,2020-07-27
ALL/General Pueyrredón,2020-06-08,1,2020-07-27
ALL/General Pueyrredón,2020-07-26,1,2020-07-27
ALL/General Roca,2020-03-26,1,2020-07-27
ALL/General Roca,2020-04-05,1,2020-07-27
ALL/General Roca,2020-04-09,1,2020-07-27
ALL/General Roca,2020-04-20,1,2020-07-27
ALL/General Roca,2020-04-29,1,2020-07-27
ALL/General Roca,2020-05-06,1,2020-07-27
ALL/General Roca,2020-05-19,1,2020-07-27
ALL/General Roca,2020-05-25,1,2020-07-27
ALL/General Roca,2020-06-03,1,2020-07-27
ALL/General Roca,2020-06-06,1,2020-07-27
ALL/General Roca,2020-06-07,1,2020-07-27
ALL/General Roca,2020-06-08,2,2020-07-27
ALL/General Roca,2020-06-10,1,2020-07-27
ALL/General Roca,2020-06-12,1,2020-07-27
ALL/General Roca,2020-06-21,2,2020-07-27
ALL/General Roca,2020-06-22,2,2020-07-27
ALL/General Roca,2020-07-05,1,2020-07-27
ALL/General Roca,2020-07-06,1,2020-07-27
ALL/General Roca,2020-07-08,1,2020-07-27
ALL/General Roca,2020-07-09,1,2020-07-27
ALL/General Roca,2020-07-10,1,2020-07-27
ALL/General Roca,2020-07-17,2,2020-07-27
ALL/General Roca,2020-07-19,2,2020-07-27
ALL/General Roca,2020-07-21,1,2020-07-27
ALL/General Roca,2020-07-22,1,2020-07-27
ALL/General Rodríguez,2020-05-22,1,2020-07-27
ALL/General Rodríguez,2020-06-08,1,2020-07-27
ALL/General San Martín,2020-04-05,1,2020-07-27
ALL/General San Martín,2020-04-06,1,2020-07-27
ALL/General San Martín,2020-04-09,1,2020-07-27
ALL/General San Martín,2020-04-13,1,2020-07-27
ALL/General San Martín,2020-04-15,2,2020-07-27
ALL/General San Martín,2020-04-19,1,2020-07-27
ALL/General San Martín,2020-04-21,1,2020-07-27
ALL/General San Martín,2020-04-25,1,2020-07-27
ALL/General San Martín,2020-04-29,1,2020-07-27
ALL/General San Martín,2020-05-02,1,2020-07-27
ALL/General San Martín,2020-05-03,1,2020-07-27
ALL/General San Martín,2020-05-06,1,2020-07-27
ALL/General San Martín,2020-05-07,1,2020-07-27
ALL/General San Martín,2020-05-08,1,2020-07-27
ALL/General San Martín,2020-05-09,1,2020-07-27
ALL/General San Martín,2020-05-11,1,2020-07-27
ALL/General San Martín,2020-05-13,1,2020-07-27
ALL/General San Martín,2020-05-15,1,2020-07-27
ALL/General San Martín,2020-05-19,1,2020-07-27
ALL/General San Martín,2020-05-25,1,2020-07-27
ALL/General San Martín,2020-05-28,2,2020-07-27
ALL/General San Martín,2020-05-29,1,2020-07-27
ALL/General San Martín,2020-05-31,1,2020-07-27
ALL/General San Martín,2020-06-01,1,2020-07-27
ALL/General San Martín,2020-06-05,1,2020-07-27
ALL/General San Martín,2020-06-06,2,2020-07-27
ALL/General San Martín,2020-06-07,1,2020-07-27
ALL/General San Martín,2020-06-13,2,2020-07-27
ALL/General San Martín,2020-06-14,1,2020-07-27
ALL/General San Martín,2020-06-15,1,2020-07-27
ALL/General San Martín,2020-06-16,1,2020-07-27
ALL/General San Martín,2020-06-18,1,2020-07-27
ALL/General San Martín,2020-06-22,2,2020-07-27
ALL/General San Martín,2020-06-23,1,2020-07-27
ALL/General San Martín,2020-06-24,2,2020-07-27
ALL/General San Martín,2020-06-25,2,2020-07-27
ALL/General San Martín,2020-06-27,2,2020-07-27
ALL/General San Martín,2020-06-28,1,2020-07-27
ALL/General San Martín,2020-06-29,4,2020-07-27
ALL/General San Martín,2020-07-02,3,2020-07-27
ALL/General San Martín,2020-07-04,5,2020-07-27
ALL/General San Martín,2020-07-05,2,2020-07-27
ALL/General San Martín,2020-07-06,3,2020-07-27
ALL/General San Martín,2020-07-07,5,2020-07-27
ALL/General San Martín,2020-07-08,2,2020-07-27
ALL/General San Martín,2020-07-10,1,2020-07-27
ALL/General San Martín,2020-07-11,3,2020-07-27
ALL/General San Martín,2020-07-12,4,2020-07-27
ALL/General San Martín,2020-07-13,2,2020-07-27
ALL/General San Martín,2020-07-14,2,2020-07-27
ALL/General San Martín,2020-07-15,4,2020-07-27
ALL/General San Martín,2020-07-16,4,2020-07-27
ALL/General San Martín,2020-07-17,1,2020-07-27
ALL/General San Martín,2020-07-19,1,2020-07-27
ALL/General San Martín,2020-07-20,2,2020-07-27
ALL/General San Martín,2020-07-21,3,2020-07-27
ALL/General San Martín,2020-07-22,3,2020-07-27
ALL/General San Martín,2020-07-24,3,2020-07-27
ALL/General San Martín,2020-07-26,3,2020-07-27
ALL/General Villegas,2020-06-11,1,2020-07-27
ALL/Godoy Cruz,2020-04-07,1,2020-07-27
ALL/Godoy Cruz,2020-04-19,1,2020-07-27
ALL/Godoy Cruz,2020-04-23,1,2020-07-27
ALL/Godoy Cruz,2020-07-16,1,2020-07-27
ALL/Godoy Cruz,2020-07-26,1,2020-07-27
ALL/Guaraní,2020-04-23,1,2020-07-27
ALL/Guaymallén,2020-07-15,1,2020-07-27
ALL/Guaymallén,2020-07-17,1,2020-07-27
ALL/Guaymallén,2020-07-20,1,2020-07-27
ALL/Guaymallén,2020-07-22,1,2020-07-27
ALL/Güer Aike,2020-07-24,1,2020-07-27
ALL/Hipólito Yrigoyen,2020-07-25,1,2020-07-27
ALL/Hurlingham,2020-06-14,1,2020-07-27
ALL/Hurlingham,2020-06-23,1,2020-07-27
ALL/Hurlingham,2020-06-24,1,2020-07-27
ALL/Hurlingham,2020-06-27,1,2020-07-27
ALL/Hurlingham,2020-07-07,1,2020-07-27
ALL/Hurlingham,2020-07-15,2,2020-07-27
ALL/Hurlingham,2020-07-19,1,2020-07-27
ALL/Hurlingham,2020-07-27,1,2020-07-27
ALL/Independencia,2020-06-27,1,2020-07-27
ALL/Independencia,2020-07-26,1,2020-07-27
ALL/Ituzaingó,2020-04-01,1,2020-07-27
ALL/Ituzaingó,2020-04-11,1,2020-07-27
ALL/Ituzaingó,2020-04-27,1,2020-07-27
ALL/Ituzaingó,2020-05-09,1,2020-07-27
ALL/Ituzaingó,2020-05-18,1,2020-07-27
ALL/Ituzaingó,2020-05-21,1,2020-07-27
ALL/Ituzaingó,2020-05-23,1,2020-07-27
ALL/Ituzaingó,2020-06-18,1,2020-07-27
ALL/Ituzaingó,2020-06-21,1,2020-07-27
ALL/Ituzaingó,2020-06-26,1,2020-07-27
ALL/Ituzaingó,2020-06-27,1,2020-07-27
ALL/Ituzaingó,2020-07-01,1,2020-07-27
ALL/Ituzaingó,2020-07-03,1,2020-07-27
ALL/Ituzaingó,2020-07-04,1,2020-07-27
ALL/Ituzaingó,2020-07-06,1,2020-07-27
ALL/Ituzaingó,2020-07-08,1,2020-07-27
ALL/Ituzaingó,2020-07-12,1,2020-07-27
ALL/Ituzaingó,2020-07-14,1,2020-07-27
ALL/Ituzaingó,2020-07-15,1,2020-07-27
ALL/Ituzaingó,2020-07-18,1,2020-07-27
ALL/Ituzaingó,2020-07-24,1,2020-07-27
ALL/José C. Paz,2020-04-11,1,2020-07-27
ALL/José C. Paz,2020-05-06,1,2020-07-27
ALL/José C. Paz,2020-05-08,1,2020-07-27
ALL/José C. Paz,2020-05-11,2,2020-07-27
ALL/José C. Paz,2020-05-15,1,2020-07-27
ALL/José C. Paz,2020-05-21,2,2020-07-27
ALL/José C. Paz,2020-05-27,1,2020-07-27
ALL/José C. Paz,2020-05-29,1,2020-07-27
ALL/José C. Paz,2020-06-02,1,2020-07-27
ALL/José C. Paz,2020-06-21,2,2020-07-27
ALL/José C. Paz,2020-06-24,1,2020-07-27
ALL/José C. Paz,2020-06-28,1,2020-07-27
ALL/José C. Paz,2020-07-02,3,2020-07-27
ALL/José C. Paz,2020-07-03,1,2020-07-27
ALL/José C. Paz,2020-07-04,2,2020-07-27
ALL/José C. Paz,2020-07-09,1,2020-07-27
ALL/José C. Paz,2020-07-10,3,2020-07-27
ALL/José C. Paz,2020-07-11,2,2020-07-27
ALL/José C. Paz,2020-07-16,1,2020-07-27
ALL/José C. Paz,2020-07-17,1,2020-07-27
ALL/José C. Paz,2020-07-21,1,2020-07-27
ALL/José C. Paz,2020-07-22,1,2020-07-27
ALL/José C. Paz,2020-07-25,1,2020-07-27
ALL/La Costa,2020-06-25,1,2020-07-27
ALL/La Matanza,2020-04-02,1,2020-07-27
ALL/La Matanza,2020-04-05,1,2020-07-27
ALL/La Matanza,2020-04-16,1,2020-07-27
ALL/La Matanza,2020-04-28,1,2020-07-27
ALL/La Matanza,2020-04-29,1,2020-07-27
ALL/La Matanza,2020-05-01,2,2020-07-27
ALL/La Matanza,2020-05-03,1,2020-07-27
ALL/La Matanza,2020-05-05,1,2020-07-27
ALL/La Matanza,2020-05-10,1,2020-07-27
ALL/La Matanza,2020-05-12,1,2020-07-27
ALL/La Matanza,2020-05-14,1,2020-07-27
ALL/La Matanza,2020-05-15,1,2020-07-27
ALL/La Matanza,2020-05-16,1,2020-07-27
ALL/La Matanza,2020-05-17,1,2020-07-27
ALL/La Matanza,2020-05-18,2,2020-07-27
ALL/La Matanza,2020-05-21,1,2020-07-27
ALL/La Matanza,2020-05-23,2,2020-07-27
ALL/La Matanza,2020-05-25,1,2020-07-27
ALL/La Matanza,2020-05-28,1,2020-07-27
ALL/La Matanza,2020-05-30,1,2020-07-27
ALL/La Matanza,2020-05-31,1,2020-07-27
ALL/La Matanza,2020-06-01,1,2020-07-27
ALL/La Matanza,2020-06-02,2,2020-07-27
ALL/La Matanza,2020-06-03,3,2020-07-27
ALL/La Matanza,2020-06-06,3,2020-07-27
ALL/La Matanza,2020-06-08,2,2020-07-27
ALL/La Matanza,2020-06-10,3,2020-07-27
ALL/La Matanza,2020-06-11,3,2020-07-27
ALL/La Matanza,2020-06-12,3,2020-07-27
ALL/La Matanza,2020-06-14,1,2020-07-27
ALL/La Matanza,2020-06-15,3,2020-07-27
ALL/La Matanza,2020-06-16,1,2020-07-27
ALL/La Matanza,2020-06-17,1,2020-07-27
ALL/La Matanza,2020-06-18,1,2020-07-27
ALL/La Matanza,2020-06-19,1,2020-07-27
ALL/La Matanza,2020-06-20,1,2020-07-27
ALL/La Matanza,2020-06-21,2,2020-07-27
ALL/La Matanza,2020-06-22,1,2020-07-27
ALL/La Matanza,2020-06-23,3,2020-07-27
ALL/La Matanza,2020-06-24,4,2020-07-27
ALL/La Matanza,2020-06-26,5,2020-07-27
ALL/La Matanza,2020-06-27,4,2020-07-27
ALL/La Matanza,2020-06-28,3,2020-07-27
ALL/La Matanza,2020-06-29,2,2020-07-27
ALL/La Matanza,2020-06-30,2,2020-07-27
ALL/La Matanza,2020-07-01,6,2020-07-27
ALL/La Matanza,2020-07-02,3,2020-07-27
ALL/La Matanza,2020-07-03,4,2020-07-27
ALL/La Matanza,2020-07-04,6,2020-07-27
ALL/La Matanza,2020-07-05,6,2020-07-27
ALL/La Matanza,2020-07-06,7,2020-07-27
ALL/La Matanza,2020-07-07,6,2020-07-27
ALL/La Matanza,2020-07-08,1,2020-07-27
ALL/La Matanza,2020-07-09,2,2020-07-27
ALL/La Matanza,2020-07-10,5,2020-07-27
ALL/La Matanza,2020-07-11,3,2020-07-27
ALL/La Matanza,2020-07-12,3,2020-07-27
ALL/La Matanza,2020-07-13,5,2020-07-27
ALL/La Matanza,2020-07-14,3,2020-07-27
ALL/La Matanza,2020-07-15,6,2020-07-27
ALL/La Matanza,2020-07-16,4,2020-07-27
ALL/La Matanza,2020-07-17,2,2020-07-27
ALL/La Matanza,2020-07-18,8,2020-07-27
ALL/La Matanza,2020-07-19,2,2020-07-27
ALL/La Matanza,2020-07-20,8,2020-07-27
ALL/La Matanza,2020-07-21,5,2020-07-27
ALL/La Matanza,2020-07-22,9,2020-07-27
ALL/La Matanza,2020-07-23,5,2020-07-27
ALL/La Matanza,2020-07-24,9,2020-07-27
ALL/La Matanza,2020-07-25,2,2020-07-27
ALL/La Matanza,2020-07-26,3,2020-07-27
ALL/La Plata,2020-05-07,1,2020-07-27
ALL/La Plata,2020-05-10,1,2020-07-27
ALL/La Plata,2020-05-19,2,2020-07-27
ALL/La Plata,2020-05-21,1,2020-07-27
ALL/La Plata,2020-05-22,1,2020-07-27
ALL/La Plata,2020-05-24,1,2020-07-27
ALL/La Plata,2020-05-28,1,2020-07-27
ALL/La Plata,2020-05-31,1,2020-07-27
ALL/La Plata,2020-06-06,1,2020-07-27
ALL/La Plata,2020-06-07,1,2020-07-27
ALL/La Plata,2020-06-08,1,2020-07-27
ALL/La Plata,2020-06-09,1,2020-07-27
ALL/La Plata,2020-06-11,1,2020-07-27
ALL/La Plata,2020-06-12,1,2020-07-27
ALL/La Plata,2020-06-16,1,2020-07-27
ALL/La Plata,2020-06-17,1,2020-07-27
ALL/La Plata,2020-06-18,1,2020-07-27
ALL/La Plata,2020-06-19,1,2020-07-27
ALL/La Plata,2020-06-22,1,2020-07-27
ALL/La Plata,2020-06-25,2,2020-07-27
ALL/La Plata,2020-06-26,1,2020-07-27
ALL/La Plata,2020-06-28,2,2020-07-27
ALL/La Plata,2020-06-30,1,2020-07-27
ALL/La Plata,2020-07-03,1,2020-07-27
ALL/La Plata,2020-07-04,1,2020-07-27
ALL/La Plata,2020-07-06,2,2020-07-27
ALL/La Plata,2020-07-07,1,2020-07-27
ALL/La Plata,2020-07-09,2,2020-07-27
ALL/La Plata,2020-07-11,2,2020-07-27
ALL/La Plata,2020-07-12,1,2020-07-27
ALL/La Plata,2020-07-14,1,2020-07-27
ALL/La Plata,2020-07-16,1,2020-07-27
ALL/La Plata,2020-07-17,1,2020-07-27
ALL/La Plata,2020-07-18,1,2020-07-27
ALL/La Plata,2020-07-19,2,2020-07-27
ALL/La Plata,2020-07-21,1,2020-07-27
ALL/La Plata,2020-07-22,1,2020-07-27
ALL/La Plata,2020-07-24,1,2020-07-27
ALL/La Plata,2020-07-25,2,2020-07-27
ALL/Lanús,2020-04-07,1,2020-07-27
ALL/Lanús,2020-05-21,1,2020-07-27
ALL/Lanús,2020-05-24,1,2020-07-27
ALL/Lanús,2020-06-07,1,2020-07-27
ALL/Lanús,2020-06-09,1,2020-07-27
ALL/Lanús,2020-06-10,2,2020-07-27
ALL/Lanús,2020-06-12,2,2020-07-27
ALL/Lanús,2020-06-17,1,2020-07-27
ALL/Lanús,2020-06-18,1,2020-07-27
ALL/Lanús,2020-06-19,1,2020-07-27
ALL/Lanús,2020-06-20,1,2020-07-27
ALL/Lanús,2020-06-21,1,2020-07-27
ALL/Lanús,2020-06-22,2,2020-07-27
ALL/Lanús,2020-06-23,4,2020-07-27
ALL/Lanús,2020-06-24,2,2020-07-27
ALL/Lanús,2020-06-25,1,2020-07-27
ALL/Lanús,2020-06-26,2,2020-07-27
ALL/Lanús,2020-06-28,2,2020-07-27
ALL/Lanús,2020-06-29,2,2020-07-27
ALL/Lanús,2020-06-30,2,2020-07-27
ALL/Lanús,2020-07-01,5,2020-07-27
ALL/Lanús,2020-07-02,1,2020-07-27
ALL/Lanús,2020-07-03,3,2020-07-27
ALL/Lanús,2020-07-04,1,2020-07-27
ALL/Lanús,2020-07-05,1,2020-07-27
ALL/Lanús,2020-07-06,4,2020-07-27
ALL/Lanús,2020-07-07,3,2020-07-27
ALL/Lanús,2020-07-08,5,2020-07-27
ALL/Lanús,2020-07-09,1,2020-07-27
ALL/Lanús,2020-07-10,3,2020-07-27
ALL/Lanús,2020-07-13,3,2020-07-27
ALL/Lanús,2020-07-14,3,2020-07-27
ALL/Lanús,2020-07-15,5,2020-07-27
ALL/Lanús,2020-07-16,1,2020-07-27
ALL/Lanús,2020-07-17,4,2020-07-27
ALL/Lanús,2020-07-18,1,2020-07-27
ALL/Lanús,2020-07-19,4,2020-07-27
ALL/Lanús,2020-07-20,1,2020-07-27
ALL/Lanús,2020-07-21,2,2020-07-27
ALL/Lanús,2020-07-22,4,2020-07-27
ALL/Lanús,2020-07-23,1,2020-07-27
ALL/Lanús,2020-07-24,2,2020-07-27
ALL/Lanús,2020-07-25,2,2020-07-27
ALL/Lanús,2020-07-26,1,2020-07-27
